Fecha y Hora;LIC-3031 - Nivel reactor R-303
2025-05-07 15:03:05;5.35
2025-05-07 15:03:04;5.35
2025-05-07 15:03:03;5.35
2025-05-07 15:03:02;5.35
2025-05-07 15:03:01;5.35
2025-05-07 15:03:00;5.35
2025-05-07 15:02:59;5.35
2025-05-07 15:02:58;5.35
2025-05-07 15:02:57;5.35
2025-05-07 15:02:56;5.35
2025-05-07 15:02:55;5.35
2025-05-07 15:02:54;5.35
2025-05-07 15:02:53;5.35
2025-05-07 15:02:52;5.35
2025-05-07 15:02:51;5.35
2025-05-07 15:02:50;5.35
2025-05-07 15:02:49;5.35
2025-05-07 15:02:48;5.35
2025-05-07 15:02:47;5.35
2025-05-07 15:02:46;5.35
2025-05-07 15:02:45;5.35
2025-05-07 15:02:44;5.35
2025-05-07 15:02:43;5.35
2025-05-07 15:02:42;5.35
2025-05-07 15:02:41;5.35
2025-05-07 15:02:40;5.35
2025-05-07 15:02:39;5.35
2025-05-07 15:02:38;5.35
2025-05-07 15:02:37;5.35
2025-05-07 15:02:36;5.35
2025-05-07 15:02:35;5.35
2025-05-07 15:02:34;5.35
2025-05-07 15:02:33;5.35
2025-05-07 15:02:32;5.35
2025-05-07 15:02:31;5.35
2025-05-07 15:02:30;5.35
2025-05-07 15:02:29;5.35
2025-05-07 15:02:28;5.35
2025-05-07 15:02:27;5.35
2025-05-07 15:02:26;5.35
2025-05-07 15:02:25;5.35
2025-05-07 15:02:24;5.35
2025-05-07 15:02:23;5.35
2025-05-07 15:02:22;5.35
2025-05-07 15:02:21;5.35
2025-05-07 15:02:20;5.35
2025-05-07 15:02:19;5.35
2025-05-07 15:02:18;5.35
2025-05-07 15:02:17;5.35
2025-05-07 15:02:16;5.35
2025-05-07 15:02:15;5.35
2025-05-07 15:02:14;5.35
2025-05-07 15:02:13;5.35
2025-05-07 15:02:12;5.35
2025-05-07 15:02:11;5.35
2025-05-07 15:02:10;5.35
2025-05-07 15:02:09;5.35
2025-05-07 15:02:08;5.35
2025-05-07 15:02:07;5.35
2025-05-07 15:02:06;5.35
2025-05-07 15:02:05;5.35
2025-05-07 15:02:04;5.35
2025-05-07 15:02:03;5.35
2025-05-07 15:02:02;5.35
2025-05-07 15:02:01;5.35
2025-05-07 15:02:00;5.35
2025-05-07 15:01:59;5.35
2025-05-07 15:01:58;5.35
2025-05-07 15:01:57;5.35
2025-05-07 15:01:56;5.35
2025-05-07 15:01:55;5.35
2025-05-07 15:01:54;5.35
2025-05-07 15:01:53;5.35
2025-05-07 15:01:52;5.35
2025-05-07 15:01:51;5.35
2025-05-07 15:01:50;5.35
2025-05-07 15:01:49;5.35
2025-05-07 15:01:48;5.35
2025-05-07 15:01:47;5.35
2025-05-07 15:01:46;5.35
2025-05-07 15:01:45;5.35
2025-05-07 15:01:44;5.35
2025-05-07 15:01:43;5.35
2025-05-07 15:01:42;5.35
2025-05-07 15:01:41;5.35
2025-05-07 15:01:40;5.35
2025-05-07 15:01:39;5.35
2025-05-07 15:01:38;5.35
2025-05-07 15:01:37;5.35
2025-05-07 15:01:36;5.35
2025-05-07 15:01:35;5.35
2025-05-07 15:01:34;5.35
2025-05-07 15:01:33;5.35
2025-05-07 15:01:32;5.35
2025-05-07 15:01:31;5.35
2025-05-07 15:01:30;5.35
2025-05-07 15:01:29;5.35
2025-05-07 15:01:28;5.35
2025-05-07 15:01:27;5.35
2025-05-07 15:01:26;5.35
2025-05-07 15:01:25;5.35
2025-05-07 15:01:24;5.35
2025-05-07 15:01:23;5.35
2025-05-07 15:01:22;5.35
2025-05-07 15:01:21;5.35
2025-05-07 15:01:20;5.35
2025-05-07 15:01:19;5.35
2025-05-07 15:01:18;5.35
2025-05-07 15:01:17;5.35
2025-05-07 15:01:16;5.35
2025-05-07 15:01:15;5.35
2025-05-07 15:01:14;5.35
2025-05-07 15:01:13;5.35
2025-05-07 15:01:12;5.35
2025-05-07 15:01:11;5.35
2025-05-07 15:01:10;5.35
2025-05-07 15:01:09;5.35
2025-05-07 15:01:08;5.35
2025-05-07 15:01:07;5.35
2025-05-07 15:01:06;5.35
2025-05-07 15:01:05;5.35
2025-05-07 15:01:04;5.35
2025-05-07 15:01:03;5.35
2025-05-07 15:01:02;5.35
2025-05-07 15:01:01;5.35
2025-05-07 15:01:00;5.35
2025-05-07 15:00:59;5.35
2025-05-07 15:00:58;5.35
2025-05-07 15:00:57;5.35
2025-05-07 15:00:56;5.35
2025-05-07 15:00:55;5.35
2025-05-07 15:00:54;5.35
2025-05-07 15:00:53;5.35
2025-05-07 15:00:52;5.35
2025-05-07 15:00:51;5.35
2025-05-07 15:00:50;5.35
2025-05-07 15:00:49;5.35
2025-05-07 15:00:48;5.35
2025-05-07 15:00:47;5.35
2025-05-07 15:00:46;5.35
2025-05-07 15:00:45;5.35
2025-05-07 15:00:44;5.35
2025-05-07 15:00:43;5.35
2025-05-07 15:00:42;5.35
2025-05-07 15:00:41;5.35
2025-05-07 15:00:40;5.35
2025-05-07 15:00:39;5.35
2025-05-07 15:00:38;5.35
2025-05-07 15:00:37;5.35
2025-05-07 15:00:36;5.35
2025-05-07 15:00:35;5.35
2025-05-07 15:00:34;5.35
2025-05-07 15:00:33;5.35
2025-05-07 15:00:32;5.35
2025-05-07 15:00:31;5.35
2025-05-07 15:00:30;5.35
2025-05-07 15:00:29;5.35
2025-05-07 15:00:28;5.35
2025-05-07 15:00:27;5.35
2025-05-07 15:00:26;5.35
2025-05-07 15:00:25;5.35
2025-05-07 15:00:24;5.35
2025-05-07 15:00:23;5.35
2025-05-07 15:00:22;5.35
2025-05-07 15:00:21;5.35
2025-05-07 15:00:20;5.35
2025-05-07 15:00:19;5.35
2025-05-07 15:00:18;5.35
2025-05-07 15:00:17;5.35
2025-05-07 15:00:16;5.35
2025-05-07 15:00:15;5.35
2025-05-07 15:00:14;5.35
2025-05-07 15:00:13;5.35
2025-05-07 15:00:12;5.35
2025-05-07 15:00:11;5.35
2025-05-07 15:00:10;5.35
2025-05-07 15:00:09;5.35
2025-05-07 15:00:08;5.35
2025-05-07 15:00:07;5.35
2025-05-07 15:00:06;5.35
2025-05-07 15:00:05;5.35
2025-05-07 15:00:04;5.35
2025-05-07 15:00:03;5.35
2025-05-07 15:00:02;5.35
2025-05-07 15:00:01;5.35
2025-05-07 15:00:00;5.35
2025-05-07 14:59:59;5.35
2025-05-07 14:59:58;5.35
2025-05-07 14:59:57;5.35
2025-05-07 14:59:56;5.35
2025-05-07 14:59:55;5.35
2025-05-07 14:59:54;5.35
2025-05-07 14:59:53;5.35
2025-05-07 14:59:52;5.35
2025-05-07 14:59:51;5.35
2025-05-07 14:59:50;5.35
2025-05-07 14:59:49;5.35
2025-05-07 14:59:48;5.35
2025-05-07 14:59:47;5.35
2025-05-07 14:59:46;5.35
2025-05-07 14:59:45;5.35
2025-05-07 14:59:44;5.35
2025-05-07 14:59:43;5.35
2025-05-07 14:59:42;5.35
2025-05-07 14:59:41;5.35
2025-05-07 14:59:40;5.35
2025-05-07 14:59:39;5.35
2025-05-07 14:59:38;5.35
2025-05-07 14:59:37;5.35
2025-05-07 14:59:36;5.35
2025-05-07 14:59:35;5.35
2025-05-07 14:59:34;5.35
2025-05-07 14:59:33;5.35
2025-05-07 14:59:32;5.35
2025-05-07 14:59:31;5.35
2025-05-07 14:59:30;5.35
2025-05-07 14:59:29;5.35
2025-05-07 14:59:28;5.35
2025-05-07 14:59:27;5.35
2025-05-07 14:59:26;5.35
2025-05-07 14:59:25;5.35
2025-05-07 14:59:24;5.35
2025-05-07 14:59:23;5.35
2025-05-07 14:59:22;5.35
2025-05-07 14:59:21;5.35
2025-05-07 14:59:20;5.35
2025-05-07 14:59:19;5.35
2025-05-07 14:59:18;5.35
2025-05-07 14:59:17;5.35
2025-05-07 14:59:16;5.35
2025-05-07 14:59:15;5.35
2025-05-07 14:59:14;5.35
2025-05-07 14:59:13;5.35
2025-05-07 14:59:12;5.35
2025-05-07 14:59:11;5.35
2025-05-07 14:59:10;5.35
2025-05-07 14:59:09;5.35
2025-05-07 14:59:08;5.35
2025-05-07 14:59:07;5.35
2025-05-07 14:59:06;5.35
2025-05-07 14:59:05;5.35
2025-05-07 14:59:04;5.35
2025-05-07 14:59:03;5.35
2025-05-07 14:59:02;5.35
2025-05-07 14:59:01;5.35
2025-05-07 14:59:00;5.35
2025-05-07 14:58:59;5.35
2025-05-07 14:58:58;5.35
2025-05-07 14:58:57;5.35
2025-05-07 14:58:56;5.35
2025-05-07 14:58:55;5.35
2025-05-07 14:58:54;5.35
2025-05-07 14:58:53;5.35
2025-05-07 14:58:52;5.35
2025-05-07 14:58:51;5.35
2025-05-07 14:58:50;5.35
2025-05-07 14:58:49;5.35
2025-05-07 14:58:48;5.35
2025-05-07 14:58:47;5.35
2025-05-07 14:58:46;5.35
2025-05-07 14:58:45;5.35
2025-05-07 14:58:44;5.35
2025-05-07 14:58:43;5.35
2025-05-07 14:58:42;5.35
2025-05-07 14:58:41;5.35
2025-05-07 14:58:40;5.35
2025-05-07 14:58:39;5.35
2025-05-07 14:58:38;5.35
2025-05-07 14:58:37;5.35
2025-05-07 14:58:36;5.35
2025-05-07 14:58:35;5.35
2025-05-07 14:58:34;5.35
2025-05-07 14:58:33;5.35
2025-05-07 14:58:32;5.35
2025-05-07 14:58:31;5.35
2025-05-07 14:58:30;5.35
2025-05-07 14:58:29;5.35
2025-05-07 14:58:28;5.35
2025-05-07 14:58:27;5.35
2025-05-07 14:58:26;5.35
2025-05-07 14:58:25;5.35
2025-05-07 14:58:24;5.35
2025-05-07 14:58:23;5.35
2025-05-07 14:58:22;5.35
2025-05-07 14:58:21;5.35
2025-05-07 14:58:20;5.35
2025-05-07 14:58:19;5.35
2025-05-07 14:58:18;5.35
2025-05-07 14:58:17;5.35
2025-05-07 14:58:16;5.35
2025-05-07 14:58:15;5.35
2025-05-07 14:58:14;5.35
2025-05-07 14:58:13;5.35
2025-05-07 14:58:12;5.35
2025-05-07 14:58:11;5.35
2025-05-07 14:58:10;5.35
2025-05-07 14:58:09;5.35
2025-05-07 14:58:08;5.35
2025-05-07 14:58:07;5.35
2025-05-07 14:58:06;5.35
2025-05-07 14:58:05;5.35
2025-05-07 14:58:04;5.35
2025-05-07 14:58:03;5.35
2025-05-07 14:58:02;5.35
2025-05-07 14:58:01;5.35
2025-05-07 14:58:00;5.35
2025-05-07 14:57:59;5.35
2025-05-07 14:57:58;5.35
2025-05-07 14:57:57;5.35
2025-05-07 14:57:56;5.35
2025-05-07 14:57:55;5.35
2025-05-07 14:57:54;5.35
2025-05-07 14:57:53;5.35
2025-05-07 14:57:52;5.35
2025-05-07 14:57:51;5.35
2025-05-07 14:57:50;5.35
2025-05-07 14:57:49;5.35
2025-05-07 14:57:48;5.35
2025-05-07 14:57:47;5.35
2025-05-07 14:57:46;5.35
2025-05-07 14:57:45;5.35
2025-05-07 14:57:44;5.35
2025-05-07 14:57:43;5.35
2025-05-07 14:57:42;5.35
2025-05-07 14:57:41;5.35
2025-05-07 14:57:40;5.35
2025-05-07 14:57:39;5.35
2025-05-07 14:57:38;5.35
2025-05-07 14:57:37;5.35
2025-05-07 14:57:36;5.35
2025-05-07 14:57:35;5.35
2025-05-07 14:57:34;5.35
2025-05-07 14:57:33;5.35
2025-05-07 14:57:32;5.35
2025-05-07 14:57:31;5.35
2025-05-07 14:57:30;5.35
2025-05-07 14:57:29;5.35
2025-05-07 14:57:28;5.35
2025-05-07 14:57:27;5.35
2025-05-07 14:57:26;5.35
2025-05-07 14:57:25;5.35
2025-05-07 14:57:24;5.35
2025-05-07 14:57:23;5.35
2025-05-07 14:57:22;5.35
2025-05-07 14:57:21;5.35
2025-05-07 14:57:20;5.35
2025-05-07 14:57:19;5.35
2025-05-07 14:57:18;5.35
2025-05-07 14:57:17;5.35
2025-05-07 14:57:16;5.35
2025-05-07 14:57:15;5.35
2025-05-07 14:57:14;5.35
2025-05-07 14:57:13;5.35
2025-05-07 14:57:12;5.35
2025-05-07 14:57:11;5.35
2025-05-07 14:57:10;5.35
2025-05-07 14:57:09;5.35
2025-05-07 14:57:08;5.35
2025-05-07 14:57:07;5.35
2025-05-07 14:57:06;5.35
2025-05-07 14:57:05;5.35
2025-05-07 14:57:04;5.35
2025-05-07 14:57:03;5.35
2025-05-07 14:57:02;5.35
2025-05-07 14:57:01;5.35
2025-05-07 14:57:00;5.35
2025-05-07 14:56:59;5.35
2025-05-07 14:56:58;5.35
2025-05-07 14:56:57;5.35
2025-05-07 14:56:56;5.35
2025-05-07 14:56:55;5.35
2025-05-07 14:56:54;5.35
2025-05-07 14:56:53;5.35
2025-05-07 14:56:52;5.35
2025-05-07 14:56:51;5.35
2025-05-07 14:56:50;5.35
2025-05-07 14:56:49;5.35
2025-05-07 14:56:48;5.35
2025-05-07 14:56:47;5.35
2025-05-07 14:56:46;5.35
2025-05-07 14:56:45;5.35
2025-05-07 14:56:44;5.35
2025-05-07 14:56:43;5.35
2025-05-07 14:56:42;5.35
2025-05-07 14:56:41;5.35
2025-05-07 14:56:40;5.35
2025-05-07 14:56:39;5.35
2025-05-07 14:56:38;5.35
2025-05-07 14:56:37;5.35
2025-05-07 14:56:36;5.35
2025-05-07 14:56:35;5.35
2025-05-07 14:56:34;5.35
2025-05-07 14:56:33;5.35
2025-05-07 14:56:32;5.35
2025-05-07 14:56:31;5.35
2025-05-07 14:56:30;5.35
2025-05-07 14:56:29;5.35
2025-05-07 14:56:28;5.35
2025-05-07 14:56:27;5.35
2025-05-07 14:56:26;5.35
2025-05-07 14:56:25;5.35
2025-05-07 14:56:24;5.35
2025-05-07 14:56:23;5.35
2025-05-07 14:56:22;5.35
2025-05-07 14:56:21;5.35
2025-05-07 14:56:20;5.35
2025-05-07 14:56:19;5.35
2025-05-07 14:56:18;5.35
2025-05-07 14:56:17;5.35
2025-05-07 14:56:16;5.35
2025-05-07 14:56:15;5.35
2025-05-07 14:56:14;5.35
2025-05-07 14:56:13;5.35
2025-05-07 14:56:12;5.35
2025-05-07 14:56:11;5.35
2025-05-07 14:56:10;5.35
2025-05-07 14:56:09;5.35
2025-05-07 14:56:08;5.35
2025-05-07 14:56:07;5.35
2025-05-07 14:56:06;5.35
2025-05-07 14:56:05;5.35
2025-05-07 14:56:04;5.35
2025-05-07 14:56:03;5.35
2025-05-07 14:56:02;5.35
2025-05-07 14:56:01;5.35
2025-05-07 14:56:00;5.35
2025-05-07 14:55:59;5.35
2025-05-07 14:55:58;5.35
2025-05-07 14:55:57;5.35
2025-05-07 14:55:56;5.35
2025-05-07 14:55:55;5.35
2025-05-07 14:55:54;5.35
2025-05-07 14:55:53;5.35
2025-05-07 14:55:52;5.35
2025-05-07 14:55:51;5.35
2025-05-07 14:55:50;5.35
2025-05-07 14:55:49;5.35
2025-05-07 14:55:48;5.35
2025-05-07 14:55:47;5.35
2025-05-07 14:55:46;5.35
2025-05-07 14:55:45;5.35
2025-05-07 14:55:44;5.35
2025-05-07 14:55:43;5.35
2025-05-07 14:55:42;5.35
2025-05-07 14:55:41;5.35
2025-05-07 14:55:40;5.35
2025-05-07 14:55:39;5.35
2025-05-07 14:55:38;5.35
2025-05-07 14:55:37;5.35
2025-05-07 14:55:36;5.35
2025-05-07 14:55:35;5.35
2025-05-07 14:55:34;5.35
2025-05-07 14:55:33;5.35
2025-05-07 14:55:32;5.35
2025-05-07 14:55:31;5.35
2025-05-07 14:55:30;5.35
2025-05-07 14:55:29;5.35
2025-05-07 14:55:28;5.35
2025-05-07 14:55:27;5.35
2025-05-07 14:55:26;5.35
2025-05-07 14:55:25;5.35
2025-05-07 14:55:24;5.35
2025-05-07 14:55:23;5.35
2025-05-07 14:55:22;5.35
2025-05-07 14:55:21;5.35
2025-05-07 14:55:20;5.35
2025-05-07 14:55:19;5.35
2025-05-07 14:55:18;5.35
2025-05-07 14:55:17;5.35
2025-05-07 14:55:16;5.35
2025-05-07 14:55:15;5.35
2025-05-07 14:55:14;5.35
2025-05-07 14:55:13;5.35
2025-05-07 14:55:12;5.35
2025-05-07 14:55:11;5.35
2025-05-07 14:55:10;5.35
2025-05-07 14:55:09;5.35
2025-05-07 14:55:08;5.35
2025-05-07 14:55:07;5.35
2025-05-07 14:55:06;5.35
2025-05-07 14:55:05;5.35
2025-05-07 14:55:04;5.35
2025-05-07 14:55:03;5.35
2025-05-07 14:55:02;5.35
2025-05-07 14:55:01;5.35
2025-05-07 14:55:00;5.35
2025-05-07 14:54:59;5.35
2025-05-07 14:54:58;5.35
2025-05-07 14:54:57;5.35
2025-05-07 14:54:56;5.35
2025-05-07 14:54:55;5.35
2025-05-07 14:54:54;5.35
2025-05-07 14:54:53;5.35
2025-05-07 14:54:52;5.35
2025-05-07 14:54:51;5.35
2025-05-07 14:54:50;5.35
2025-05-07 14:54:49;5.35
2025-05-07 14:54:48;5.35
2025-05-07 14:54:47;5.35
2025-05-07 14:54:46;5.35
2025-05-07 14:54:45;5.35
2025-05-07 14:54:44;5.35
2025-05-07 14:54:43;5.35
2025-05-07 14:54:42;5.35
2025-05-07 14:54:41;5.35
2025-05-07 14:54:40;5.35
2025-05-07 14:54:39;5.35
2025-05-07 14:54:38;5.35
2025-05-07 14:54:37;5.35
2025-05-07 14:54:36;5.35
2025-05-07 14:54:35;5.35
2025-05-07 14:54:34;5.35
2025-05-07 14:54:33;5.35
2025-05-07 14:54:32;5.35
2025-05-07 14:54:31;5.35
2025-05-07 14:54:30;5.35
2025-05-07 14:54:29;5.35
2025-05-07 14:54:28;5.35
2025-05-07 14:54:27;5.35
2025-05-07 14:54:26;5.35
2025-05-07 14:54:25;5.35
2025-05-07 14:54:24;5.35
2025-05-07 14:54:23;5.35
2025-05-07 14:54:22;5.35
2025-05-07 14:54:21;5.35
2025-05-07 14:54:20;5.35
2025-05-07 14:54:19;5.35
2025-05-07 14:54:18;5.35
2025-05-07 14:54:17;5.35
2025-05-07 14:54:16;5.35
2025-05-07 14:54:15;5.35
2025-05-07 14:54:14;5.35
2025-05-07 14:54:13;5.35
2025-05-07 14:54:12;5.35
2025-05-07 14:54:11;5.35
2025-05-07 14:54:10;5.35
2025-05-07 14:54:09;5.35
2025-05-07 14:54:08;5.35
2025-05-07 14:54:07;5.35
2025-05-07 14:54:06;5.35
2025-05-07 14:54:05;5.35
2025-05-07 14:54:04;5.35
2025-05-07 14:54:03;5.35
2025-05-07 14:54:02;5.35
2025-05-07 14:54:01;5.35
2025-05-07 14:54:00;5.35
2025-05-07 14:53:59;5.35
2025-05-07 14:53:58;5.35
2025-05-07 14:53:57;5.35
2025-05-07 14:53:56;5.35
2025-05-07 14:53:55;5.35
2025-05-07 14:53:54;5.35
2025-05-07 14:53:53;5.35
2025-05-07 14:53:52;5.35
2025-05-07 14:53:51;5.35
2025-05-07 14:53:50;5.35
2025-05-07 14:53:49;5.35
2025-05-07 14:53:48;5.35
2025-05-07 14:53:47;5.35
2025-05-07 14:53:46;5.35
2025-05-07 14:53:45;5.35
2025-05-07 14:53:44;5.35
2025-05-07 14:53:43;5.35
2025-05-07 14:53:42;5.35
2025-05-07 14:53:41;5.35
2025-05-07 14:53:40;5.35
2025-05-07 14:53:39;5.35
2025-05-07 14:53:38;5.35
2025-05-07 14:53:37;5.35
2025-05-07 14:53:36;5.35
2025-05-07 14:53:35;5.35
2025-05-07 14:53:34;5.35
2025-05-07 14:53:33;5.35
2025-05-07 14:53:32;5.35
2025-05-07 14:53:31;5.35
2025-05-07 14:53:30;5.35
2025-05-07 14:53:29;5.35
2025-05-07 14:53:28;5.35
2025-05-07 14:53:27;5.35
2025-05-07 14:53:26;5.35
2025-05-07 14:53:25;5.35
2025-05-07 14:53:24;5.35
2025-05-07 14:53:23;5.35
2025-05-07 14:53:22;5.35
2025-05-07 14:53:21;5.35
2025-05-07 14:53:20;5.35
2025-05-07 14:53:19;5.35
2025-05-07 14:53:18;5.35
2025-05-07 14:53:17;5.35
2025-05-07 14:53:16;5.35
2025-05-07 14:53:15;5.35
2025-05-07 14:53:14;5.35
2025-05-07 14:53:13;5.35
2025-05-07 14:53:12;5.35
2025-05-07 14:53:11;5.35
2025-05-07 14:53:10;5.35
2025-05-07 14:53:09;5.35
2025-05-07 14:53:08;5.35
2025-05-07 14:53:07;5.35
2025-05-07 14:53:06;5.35
2025-05-07 14:53:05;5.35
2025-05-07 14:53:04;5.35
2025-05-07 14:53:03;5.35
2025-05-07 14:53:02;5.35
2025-05-07 14:53:01;5.35
2025-05-07 14:53:00;5.35
2025-05-07 14:52:59;5.35
2025-05-07 14:52:58;5.35
2025-05-07 14:52:57;5.35
2025-05-07 14:52:56;5.35
2025-05-07 14:52:55;5.35
2025-05-07 14:52:54;5.35
2025-05-07 14:52:53;5.35
2025-05-07 14:52:52;5.35
2025-05-07 14:52:51;5.35
2025-05-07 14:52:50;5.35
2025-05-07 14:52:49;5.35
2025-05-07 14:52:48;5.35
2025-05-07 14:52:47;5.35
2025-05-07 14:52:46;5.35
2025-05-07 14:52:45;5.35
2025-05-07 14:52:44;5.35
2025-05-07 14:52:43;5.35
2025-05-07 14:52:42;5.35
2025-05-07 14:52:41;5.35
2025-05-07 14:52:40;5.35
2025-05-07 14:52:39;5.35
2025-05-07 14:52:38;5.35
2025-05-07 14:52:37;5.35
2025-05-07 14:52:36;5.35
2025-05-07 14:52:35;5.35
2025-05-07 14:52:34;5.35
2025-05-07 14:52:33;5.35
2025-05-07 14:52:32;5.35
2025-05-07 14:52:31;5.35
2025-05-07 14:52:30;5.35
2025-05-07 14:52:29;5.35
2025-05-07 14:52:28;5.35
2025-05-07 14:52:27;5.35
2025-05-07 14:52:26;5.35
2025-05-07 14:52:25;5.35
2025-05-07 14:52:24;5.35
2025-05-07 14:52:23;5.35
2025-05-07 14:52:22;5.35
2025-05-07 14:52:21;5.35
2025-05-07 14:52:20;5.35
2025-05-07 14:52:19;5.35
2025-05-07 14:52:18;5.35
2025-05-07 14:52:17;5.35
2025-05-07 14:52:16;5.35
2025-05-07 14:52:15;5.35
2025-05-07 14:52:14;5.35
2025-05-07 14:52:13;5.35
2025-05-07 14:52:12;5.35
2025-05-07 14:52:11;5.35
2025-05-07 14:52:10;5.35
2025-05-07 14:52:09;5.35
2025-05-07 14:52:08;5.35
2025-05-07 14:52:07;5.35
2025-05-07 14:52:06;5.35
2025-05-07 14:52:05;5.35
2025-05-07 14:52:04;5.35
2025-05-07 14:52:03;5.35
2025-05-07 14:52:02;5.35
2025-05-07 14:52:01;5.35
2025-05-07 14:52:00;5.35
2025-05-07 14:51:59;5.35
2025-05-07 14:51:58;5.35
2025-05-07 14:51:57;5.35
2025-05-07 14:51:56;5.35
2025-05-07 14:51:55;5.35
2025-05-07 14:51:54;5.35
2025-05-07 14:51:53;5.35
2025-05-07 14:51:52;5.35
2025-05-07 14:51:51;5.35
2025-05-07 14:51:50;5.35
2025-05-07 14:51:49;5.35
2025-05-07 14:51:48;5.35
2025-05-07 14:51:47;5.35
2025-05-07 14:51:46;5.35
2025-05-07 14:51:45;5.35
2025-05-07 14:51:44;5.35
2025-05-07 14:51:43;5.35
2025-05-07 14:51:42;5.35
2025-05-07 14:51:41;5.35
2025-05-07 14:51:40;5.35
2025-05-07 14:51:39;5.35
2025-05-07 14:51:38;5.35
2025-05-07 14:51:37;5.35
2025-05-07 14:51:36;5.35
2025-05-07 14:51:35;5.35
2025-05-07 14:51:34;5.35
2025-05-07 14:51:33;5.35
2025-05-07 14:51:32;5.35
2025-05-07 14:51:31;5.35
2025-05-07 14:51:30;5.35
2025-05-07 14:51:29;5.35
2025-05-07 14:51:28;5.35
2025-05-07 14:51:27;5.35
2025-05-07 14:51:26;5.35
2025-05-07 14:51:25;5.35
2025-05-07 14:51:24;5.35
2025-05-07 14:51:23;5.35
2025-05-07 14:51:22;5.35
2025-05-07 14:51:21;5.35
2025-05-07 14:51:20;5.35
2025-05-07 14:51:19;5.35
2025-05-07 14:51:18;5.35
2025-05-07 14:51:17;5.35
2025-05-07 14:51:16;5.35
2025-05-07 14:51:15;5.35
2025-05-07 14:51:14;5.35
2025-05-07 14:51:13;5.35
2025-05-07 14:51:12;5.35
2025-05-07 14:51:11;5.35
2025-05-07 14:51:10;5.35
2025-05-07 14:51:09;5.35
2025-05-07 14:51:08;5.35
2025-05-07 14:51:07;5.35
2025-05-07 14:51:06;5.35
2025-05-07 14:51:05;5.35
2025-05-07 14:51:04;5.35
2025-05-07 14:51:03;5.35
2025-05-07 14:51:02;5.35
2025-05-07 14:51:01;5.35
2025-05-07 14:51:00;5.35
2025-05-07 14:50:59;5.35
2025-05-07 14:50:58;5.35
2025-05-07 14:50:57;5.35
2025-05-07 14:50:56;5.35
2025-05-07 14:50:55;5.35
2025-05-07 14:50:54;5.35
2025-05-07 14:50:53;5.35
2025-05-07 14:50:52;5.35
2025-05-07 14:50:51;5.35
2025-05-07 14:50:50;5.35
2025-05-07 14:50:49;5.35
2025-05-07 14:50:48;5.35
2025-05-07 14:50:47;5.35
2025-05-07 14:50:46;5.35
2025-05-07 14:50:45;5.35
2025-05-07 14:50:44;5.35
2025-05-07 14:50:43;5.35
2025-05-07 14:50:42;5.35
2025-05-07 14:50:41;5.35
2025-05-07 14:50:40;5.35
2025-05-07 14:50:39;5.35
2025-05-07 14:50:38;5.35
2025-05-07 14:50:37;5.35
2025-05-07 14:50:36;5.35
2025-05-07 14:50:35;5.35
2025-05-07 14:50:34;5.35
2025-05-07 14:50:33;5.35
2025-05-07 14:50:32;5.35
2025-05-07 14:50:31;5.35
2025-05-07 14:50:30;5.35
2025-05-07 14:50:29;5.35
2025-05-07 14:50:28;5.35
2025-05-07 14:50:27;5.35
2025-05-07 14:50:26;5.35
2025-05-07 14:50:25;5.35
2025-05-07 14:50:24;5.35
2025-05-07 14:50:23;5.35
2025-05-07 14:50:22;5.35
2025-05-07 14:50:21;5.35
2025-05-07 14:50:20;5.35
2025-05-07 14:50:19;5.35
2025-05-07 14:50:18;5.35
2025-05-07 14:50:17;5.35
2025-05-07 14:50:16;5.35
2025-05-07 14:50:15;5.35
2025-05-07 14:50:14;5.35
2025-05-07 14:50:13;5.35
2025-05-07 14:50:12;5.35
2025-05-07 14:50:11;5.35
2025-05-07 14:50:10;5.35
2025-05-07 14:50:09;5.35
2025-05-07 14:50:08;5.35
2025-05-07 14:50:07;5.35
2025-05-07 14:50:06;5.35
2025-05-07 14:50:05;5.35
2025-05-07 14:50:04;5.35
2025-05-07 14:50:03;5.35
2025-05-07 14:50:02;5.35
2025-05-07 14:50:01;5.35
2025-05-07 14:50:00;5.35
2025-05-07 14:49:59;5.35
2025-05-07 14:49:58;5.35
2025-05-07 14:49:57;5.35
2025-05-07 14:49:56;5.35
2025-05-07 14:49:55;5.35
2025-05-07 14:49:54;5.35
2025-05-07 14:49:53;5.35
2025-05-07 14:49:52;5.35
2025-05-07 14:49:51;5.35
2025-05-07 14:49:50;5.35
2025-05-07 14:49:49;5.35
2025-05-07 14:49:48;5.35
2025-05-07 14:49:47;5.35
2025-05-07 14:49:46;5.35
2025-05-07 14:49:45;5.35
2025-05-07 14:49:44;5.35
2025-05-07 14:49:43;5.35
2025-05-07 14:49:42;5.35
2025-05-07 14:49:41;5.35
2025-05-07 14:49:40;5.35
2025-05-07 14:49:39;5.35
2025-05-07 14:49:38;5.35
2025-05-07 14:49:37;5.35
2025-05-07 14:49:36;5.35
2025-05-07 14:49:35;5.35
2025-05-07 14:49:34;5.35
2025-05-07 14:49:33;5.35
2025-05-07 14:49:32;5.35
2025-05-07 14:49:31;5.35
2025-05-07 14:49:30;5.35
2025-05-07 14:49:29;5.35
2025-05-07 14:49:28;5.35
2025-05-07 14:49:27;5.35
2025-05-07 14:49:26;5.35
2025-05-07 14:49:25;5.35
