Fecha y Hora;CV-3031 - Válvula control nivel R-303
2025-05-07 16:29:04;88.24
2025-05-07 16:29:03;79.74
2025-05-07 16:29:02;71.24
2025-05-07 16:29:01;62.74
2025-05-07 16:29:00;54.24
2025-05-07 16:28:59;45.74
2025-05-07 16:28:58;37.24
2025-05-07 16:28:57;28.74
2025-05-07 16:28:56;20.24
2025-05-07 16:28:55;11.74
2025-05-07 16:28:54;3.24
2025-05-07 16:28:53;5.26
2025-05-07 16:28:52;13.76
2025-05-07 16:28:51;22.26
2025-05-07 16:28:50;30.76
2025-05-07 16:28:49;39.26
2025-05-07 16:28:48;47.76
2025-05-07 16:28:47;56.26
2025-05-07 16:28:46;64.76
2025-05-07 16:28:45;73.26
2025-05-07 16:28:44;81.76
2025-05-07 16:28:43;90.26
2025-05-07 16:28:42;98.76
2025-05-07 16:28:41;92.72
2025-05-07 16:28:40;84.22
2025-05-07 16:28:39;75.72
2025-05-07 16:28:38;67.22
2025-05-07 16:28:37;58.72
2025-05-07 16:28:36;50.22
2025-05-07 16:28:35;41.72
2025-05-07 16:28:34;33.22
2025-05-07 16:28:33;24.72
2025-05-07 16:28:32;16.22
2025-05-07 16:28:31;7.72
2025-05-07 16:28:30;0.78
2025-05-07 16:28:29;9.28
2025-05-07 16:28:28;17.78
2025-05-07 16:28:27;26.28
2025-05-07 16:28:26;34.78
2025-05-07 16:28:25;43.28
2025-05-07 16:28:24;51.78
2025-05-07 16:28:23;60.28
2025-05-07 16:28:22;68.78
2025-05-07 16:28:21;77.28
2025-05-07 16:28:20;85.78
2025-05-07 16:28:19;94.28
2025-05-07 16:28:18;97.20
2025-05-07 16:28:17;88.70
2025-05-07 16:28:16;80.20
2025-05-07 16:28:15;71.70
2025-05-07 16:28:14;63.20
2025-05-07 16:28:13;54.70
2025-05-07 16:28:12;46.20
2025-05-07 16:28:11;37.70
2025-05-07 16:28:10;29.20
2025-05-07 16:28:09;20.70
2025-05-07 16:28:08;12.20
2025-05-07 16:28:07;3.70
2025-05-07 16:28:06;4.80
2025-05-07 16:28:05;13.30
2025-05-07 16:28:04;21.80
2025-05-07 16:28:03;30.30
2025-05-07 16:28:02;38.80
2025-05-07 16:28:01;47.30
2025-05-07 16:28:00;55.80
2025-05-07 16:27:59;64.30
2025-05-07 16:27:58;72.80
2025-05-07 16:27:57;81.30
2025-05-07 16:27:56;89.80
2025-05-07 16:27:55;98.30
2025-05-07 16:27:54;93.18
2025-05-07 16:27:53;84.68
2025-05-07 16:27:52;76.18
2025-05-07 16:27:51;67.68
2025-05-07 16:27:50;59.18
2025-05-07 16:27:49;50.68
2025-05-07 16:27:48;42.18
2025-05-07 16:27:47;33.68
2025-05-07 16:27:46;25.18
2025-05-07 16:27:45;16.68
2025-05-07 16:27:44;8.18
2025-05-07 16:27:43;0.32
2025-05-07 16:27:42;8.82
2025-05-07 16:27:41;17.32
2025-05-07 16:27:40;25.82
2025-05-07 16:27:39;34.32
2025-05-07 16:27:38;42.82
2025-05-07 16:27:37;51.32
2025-05-07 16:27:36;59.82
2025-05-07 16:27:35;68.32
2025-05-07 16:27:34;76.82
2025-05-07 16:27:33;85.32
2025-05-07 16:27:32;93.82
2025-05-07 16:27:31;97.66
2025-05-07 16:27:30;89.16
2025-05-07 16:27:29;80.66
2025-05-07 16:27:28;72.16
2025-05-07 16:27:27;63.66
2025-05-07 16:27:26;55.16
2025-05-07 16:27:25;46.66
2025-05-07 16:27:24;38.16
2025-05-07 16:27:23;29.66
2025-05-07 16:27:22;21.16
2025-05-07 16:27:21;12.66
2025-05-07 16:27:20;4.16
2025-05-07 16:27:19;4.34
2025-05-07 16:27:18;12.84
2025-05-07 16:27:17;21.34
2025-05-07 16:27:16;29.84
2025-05-07 16:27:15;38.34
2025-05-07 16:27:14;46.84
2025-05-07 16:27:13;55.34
2025-05-07 16:27:12;63.84
2025-05-07 16:27:11;72.34
2025-05-07 16:27:10;80.84
2025-05-07 16:27:09;89.34
2025-05-07 16:27:08;97.84
2025-05-07 16:27:07;93.64
2025-05-07 16:27:06;85.14
2025-05-07 16:27:05;76.64
2025-05-07 16:27:04;68.14
2025-05-07 16:27:03;59.64
2025-05-07 16:27:02;51.14
2025-05-07 16:27:01;42.64
2025-05-07 16:27:00;34.14
2025-05-07 16:26:59;25.64
2025-05-07 16:26:58;17.14
2025-05-07 16:26:57;8.64
2025-05-07 16:26:56;0.14
2025-05-07 16:26:55;8.36
2025-05-07 16:26:54;16.86
2025-05-07 16:26:53;25.36
2025-05-07 16:26:52;33.86
2025-05-07 16:26:51;42.36
2025-05-07 16:26:50;50.86
2025-05-07 16:26:49;59.36
2025-05-07 16:26:48;67.86
2025-05-07 16:26:47;76.36
2025-05-07 16:26:46;84.86
2025-05-07 16:26:45;93.36
2025-05-07 16:26:44;98.12
2025-05-07 16:26:43;89.62
2025-05-07 16:26:42;81.12
2025-05-07 16:26:41;72.62
2025-05-07 16:26:40;64.12
2025-05-07 16:26:39;55.62
2025-05-07 16:26:38;47.12
2025-05-07 16:26:37;38.62
2025-05-07 16:26:36;30.12
2025-05-07 16:26:35;21.62
2025-05-07 16:26:34;13.12
2025-05-07 16:26:33;4.62
2025-05-07 16:26:32;3.88
2025-05-07 16:26:31;12.38
2025-05-07 16:26:30;20.88
2025-05-07 16:26:29;29.38
2025-05-07 16:26:28;37.88
2025-05-07 16:26:27;46.38
2025-05-07 16:26:26;54.88
2025-05-07 16:26:25;63.38
2025-05-07 16:26:24;71.88
2025-05-07 16:26:23;80.38
2025-05-07 16:26:22;88.88
2025-05-07 16:26:21;97.38
2025-05-07 16:26:20;94.10
2025-05-07 16:26:19;85.60
2025-05-07 16:26:18;77.10
2025-05-07 16:26:17;68.60
2025-05-07 16:26:16;60.10
2025-05-07 16:26:15;51.60
2025-05-07 16:26:14;43.10
2025-05-07 16:26:13;34.60
2025-05-07 16:26:12;26.10
2025-05-07 16:26:11;17.60
2025-05-07 16:26:10;9.10
2025-05-07 16:26:09;0.60
2025-05-07 16:26:08;7.90
2025-05-07 16:26:07;16.40
2025-05-07 16:26:06;24.90
2025-05-07 16:26:05;33.40
2025-05-07 16:26:04;41.90
2025-05-07 16:26:03;50.40
2025-05-07 16:26:02;58.90
2025-05-07 16:26:01;67.40
2025-05-07 16:26:00;75.90
2025-05-07 16:25:59;84.40
2025-05-07 16:25:58;92.90
2025-05-07 16:25:57;98.58
2025-05-07 16:25:56;90.08
2025-05-07 16:25:55;81.58
2025-05-07 16:25:54;73.08
2025-05-07 16:25:53;64.58
2025-05-07 16:25:52;56.08
2025-05-07 16:25:51;47.58
2025-05-07 16:25:50;39.08
2025-05-07 16:25:49;30.58
2025-05-07 16:25:48;22.08
2025-05-07 16:25:47;13.58
2025-05-07 16:25:46;5.08
2025-05-07 16:25:45;3.42
2025-05-07 16:25:44;11.92
2025-05-07 16:25:43;20.42
2025-05-07 16:25:42;28.92
2025-05-07 16:25:41;37.42
2025-05-07 16:25:40;45.92
2025-05-07 16:25:39;54.42
2025-05-07 16:25:38;62.92
2025-05-07 16:25:37;71.42
2025-05-07 16:25:36;79.92
2025-05-07 16:25:35;88.42
2025-05-07 16:25:34;96.92
2025-05-07 16:25:33;94.56
2025-05-07 16:25:32;86.06
2025-05-07 16:25:31;77.56
2025-05-07 16:25:30;69.06
2025-05-07 16:25:29;60.56
2025-05-07 16:25:28;52.06
2025-05-07 16:25:27;43.56
2025-05-07 16:25:26;35.06
2025-05-07 16:25:25;26.56
2025-05-07 16:25:24;18.06
2025-05-07 16:25:23;9.56
2025-05-07 16:25:22;1.06
2025-05-07 16:25:21;7.44
2025-05-07 16:25:20;15.94
2025-05-07 16:25:19;24.44
2025-05-07 16:25:18;32.94
2025-05-07 16:25:17;41.44
2025-05-07 16:25:16;49.94
2025-05-07 16:25:15;58.44
2025-05-07 16:25:14;66.94
2025-05-07 16:25:13;75.44
2025-05-07 16:25:12;83.94
2025-05-07 16:25:11;92.44
2025-05-07 16:25:10;99.04
2025-05-07 16:25:09;90.54
2025-05-07 16:25:08;82.04
2025-05-07 16:25:07;73.54
2025-05-07 16:25:06;65.04
2025-05-07 16:25:05;56.54
2025-05-07 16:25:04;48.04
2025-05-07 16:25:03;39.54
2025-05-07 16:25:02;31.04
2025-05-07 16:25:01;22.54
2025-05-07 16:25:00;14.04
2025-05-07 16:24:59;5.54
2025-05-07 16:24:58;2.96
2025-05-07 16:24:57;11.46
2025-05-07 16:24:56;19.96
2025-05-07 16:24:55;28.46
2025-05-07 16:24:54;36.96
2025-05-07 16:24:53;45.46
2025-05-07 16:24:52;53.96
2025-05-07 16:24:51;62.46
2025-05-07 16:24:50;70.96
2025-05-07 16:24:49;79.46
2025-05-07 16:24:48;87.96
2025-05-07 16:24:47;96.46
2025-05-07 16:24:46;95.02
2025-05-07 16:24:45;86.52
2025-05-07 16:24:44;78.02
2025-05-07 16:24:43;69.52
2025-05-07 16:24:42;61.02
2025-05-07 16:24:41;52.52
2025-05-07 16:24:40;44.02
2025-05-07 16:24:39;35.52
2025-05-07 16:24:38;27.02
2025-05-07 16:24:37;18.52
2025-05-07 16:24:36;10.02
2025-05-07 16:24:35;1.52
2025-05-07 16:24:34;6.98
2025-05-07 16:24:33;15.48
2025-05-07 16:24:32;23.98
2025-05-07 16:24:31;32.48
2025-05-07 16:24:30;40.98
2025-05-07 16:24:29;49.48
2025-05-07 16:24:28;57.98
2025-05-07 16:24:27;66.48
2025-05-07 16:24:26;74.98
2025-05-07 16:24:25;83.48
2025-05-07 16:24:24;91.98
2025-05-07 16:24:23;99.50
2025-05-07 16:24:22;91.00
2025-05-07 16:24:21;82.50
2025-05-07 16:24:20;74.00
2025-05-07 16:24:19;65.50
2025-05-07 16:24:18;57.00
2025-05-07 16:24:17;48.50
2025-05-07 16:24:16;40.00
2025-05-07 16:24:15;31.50
2025-05-07 16:24:14;23.00
2025-05-07 16:24:13;14.50
2025-05-07 16:24:12;6.00
2025-05-07 16:24:11;2.50
2025-05-07 16:24:10;11.00
2025-05-07 16:24:09;19.50
2025-05-07 16:24:08;28.00
2025-05-07 16:24:07;36.50
2025-05-07 16:24:06;45.00
2025-05-07 16:24:05;53.50
2025-05-07 16:24:04;62.00
2025-05-07 16:24:03;70.50
2025-05-07 16:24:02;79.00
2025-05-07 16:24:01;87.50
2025-05-07 16:24:00;96.00
2025-05-07 16:23:59;95.48
2025-05-07 16:23:58;86.98
2025-05-07 16:23:57;78.48
2025-05-07 16:23:56;69.98
2025-05-07 16:23:55;61.48
2025-05-07 16:23:54;52.98
2025-05-07 16:23:53;44.48
2025-05-07 16:23:52;35.98
2025-05-07 16:23:51;27.48
2025-05-07 16:23:50;18.98
2025-05-07 16:23:49;10.48
2025-05-07 16:23:48;1.98
2025-05-07 16:23:47;6.52
2025-05-07 16:23:46;15.02
2025-05-07 16:23:45;23.52
2025-05-07 16:23:44;32.02
2025-05-07 16:23:43;40.52
2025-05-07 16:23:42;49.02
2025-05-07 16:23:41;57.52
2025-05-07 16:23:40;66.02
2025-05-07 16:23:39;74.52
2025-05-07 16:23:38;83.02
2025-05-07 16:23:37;91.52
2025-05-07 16:23:36;99.96
2025-05-07 16:23:35;91.46
2025-05-07 16:23:34;82.96
2025-05-07 16:23:33;74.46
2025-05-07 16:23:32;65.96
2025-05-07 16:23:31;57.46
2025-05-07 16:23:30;48.96
2025-05-07 16:23:29;40.46
2025-05-07 16:23:28;31.96
2025-05-07 16:23:27;23.46
2025-05-07 16:23:26;14.96
2025-05-07 16:23:25;6.46
2025-05-07 16:23:24;2.04
2025-05-07 16:23:23;10.54
2025-05-07 16:23:22;19.04
2025-05-07 16:23:21;27.54
2025-05-07 16:23:20;36.04
2025-05-07 16:23:19;44.54
2025-05-07 16:23:18;53.04
2025-05-07 16:23:17;61.54
2025-05-07 16:23:16;70.04
2025-05-07 16:23:15;78.54
2025-05-07 16:23:14;87.04
2025-05-07 16:23:13;95.54
2025-05-07 16:23:12;95.94
2025-05-07 16:23:11;87.44
2025-05-07 16:23:10;78.94
2025-05-07 16:23:09;70.44
2025-05-07 16:23:08;61.94
2025-05-07 16:23:07;53.44
2025-05-07 16:23:06;44.94
2025-05-07 16:23:05;36.44
2025-05-07 16:23:04;27.94
2025-05-07 16:23:03;19.44
2025-05-07 16:23:02;10.94
2025-05-07 16:23:01;2.44
2025-05-07 16:23:00;6.06
2025-05-07 16:22:59;14.56
2025-05-07 16:22:58;23.06
2025-05-07 16:22:57;31.56
2025-05-07 16:22:56;40.06
2025-05-07 16:22:55;48.56
2025-05-07 16:22:54;57.06
2025-05-07 16:22:53;65.56
2025-05-07 16:22:52;74.06
2025-05-07 16:22:51;82.56
2025-05-07 16:22:50;91.06
2025-05-07 16:22:49;99.56
2025-05-07 16:22:48;91.92
2025-05-07 16:22:47;83.42
2025-05-07 16:22:46;74.92
2025-05-07 16:22:45;66.42
2025-05-07 16:22:44;57.92
2025-05-07 16:22:43;49.42
2025-05-07 16:22:42;40.92
2025-05-07 16:22:41;32.42
2025-05-07 16:22:40;23.92
2025-05-07 16:22:39;15.42
2025-05-07 16:22:38;6.92
2025-05-07 16:22:37;1.58
2025-05-07 16:22:36;10.08
2025-05-07 16:22:35;18.58
2025-05-07 16:22:34;27.08
2025-05-07 16:22:33;35.58
2025-05-07 16:22:32;44.08
2025-05-07 16:22:31;52.58
2025-05-07 16:22:30;61.08
2025-05-07 16:22:29;69.58
2025-05-07 16:22:28;78.08
2025-05-07 16:22:27;86.58
2025-05-07 16:22:26;95.08
2025-05-07 16:22:25;96.40
2025-05-07 16:22:24;87.90
2025-05-07 16:22:23;79.40
2025-05-07 16:22:22;70.90
2025-05-07 16:22:21;62.40
2025-05-07 16:22:20;53.90
2025-05-07 16:22:19;45.40
2025-05-07 16:22:18;36.90
2025-05-07 16:22:17;28.40
2025-05-07 16:22:16;19.90
2025-05-07 16:22:15;11.40
2025-05-07 16:22:14;2.90
2025-05-07 16:22:13;5.60
2025-05-07 16:22:12;14.10
2025-05-07 16:22:11;22.60
2025-05-07 16:22:10;31.10
2025-05-07 16:22:09;39.60
2025-05-07 16:22:08;48.10
2025-05-07 16:22:07;56.60
2025-05-07 16:22:06;65.10
2025-05-07 16:22:05;73.60
2025-05-07 16:22:04;82.10
2025-05-07 16:22:03;90.60
2025-05-07 16:22:02;99.10
2025-05-07 16:22:01;92.38
2025-05-07 16:22:00;83.88
2025-05-07 16:21:59;75.38
2025-05-07 16:21:58;66.88
2025-05-07 16:21:57;58.38
2025-05-07 16:21:56;49.88
2025-05-07 16:21:55;41.38
2025-05-07 16:21:54;32.88
2025-05-07 16:21:53;24.38
2025-05-07 16:21:52;15.88
2025-05-07 16:21:51;7.38
2025-05-07 16:21:50;1.12
2025-05-07 16:21:49;9.62
2025-05-07 16:21:48;18.12
2025-05-07 16:21:47;26.62
2025-05-07 16:21:46;35.12
2025-05-07 16:21:45;43.62
2025-05-07 16:21:44;52.12
2025-05-07 16:21:43;60.62
2025-05-07 16:21:42;69.12
2025-05-07 16:21:41;77.62
2025-05-07 16:21:40;86.12
2025-05-07 16:21:39;94.62
2025-05-07 16:21:38;96.86
2025-05-07 16:21:37;88.36
2025-05-07 16:21:36;79.86
2025-05-07 16:21:35;71.36
2025-05-07 16:21:34;62.86
2025-05-07 16:21:33;54.36
2025-05-07 16:21:32;45.86
2025-05-07 16:21:31;37.36
2025-05-07 16:21:30;28.86
2025-05-07 16:21:29;20.36
2025-05-07 16:21:28;11.86
2025-05-07 16:21:27;3.36
2025-05-07 16:21:26;5.14
2025-05-07 16:21:25;13.64
2025-05-07 16:21:24;22.14
2025-05-07 16:21:23;30.64
2025-05-07 16:21:22;39.14
2025-05-07 16:21:21;47.64
2025-05-07 16:21:20;56.14
2025-05-07 16:21:19;64.64
2025-05-07 16:21:18;73.14
2025-05-07 16:21:17;81.64
2025-05-07 16:21:16;90.14
2025-05-07 16:21:15;98.64
2025-05-07 16:21:14;92.84
2025-05-07 16:21:13;84.34
2025-05-07 16:21:12;75.84
2025-05-07 16:21:11;67.34
2025-05-07 16:21:10;58.84
2025-05-07 16:21:09;50.34
2025-05-07 16:21:08;41.84
2025-05-07 16:21:07;33.34
2025-05-07 16:21:06;24.84
2025-05-07 16:21:05;16.34
2025-05-07 16:21:04;7.84
2025-05-07 16:21:03;0.66
2025-05-07 16:21:02;9.16
2025-05-07 16:21:01;17.66
2025-05-07 16:21:00;26.16
2025-05-07 16:20:59;34.66
2025-05-07 16:20:58;43.16
2025-05-07 16:20:57;51.66
2025-05-07 16:20:56;60.16
2025-05-07 16:20:55;68.66
2025-05-07 16:20:54;77.16
2025-05-07 16:20:53;85.66
2025-05-07 16:20:52;94.16
2025-05-07 16:20:51;97.32
2025-05-07 16:20:50;88.82
2025-05-07 16:20:49;80.32
2025-05-07 16:20:48;71.82
2025-05-07 16:20:47;63.32
2025-05-07 16:20:46;54.82
2025-05-07 16:20:45;46.32
2025-05-07 16:20:44;37.82
2025-05-07 16:20:43;29.32
2025-05-07 16:20:42;20.82
2025-05-07 16:20:41;12.32
2025-05-07 16:20:40;3.82
2025-05-07 16:20:39;4.68
2025-05-07 16:20:38;13.18
2025-05-07 16:20:37;21.68
2025-05-07 16:20:36;30.18
2025-05-07 16:20:35;38.68
2025-05-07 16:20:34;47.18
2025-05-07 16:20:33;55.68
2025-05-07 16:20:32;64.18
2025-05-07 16:20:31;72.68
2025-05-07 16:20:30;81.18
2025-05-07 16:20:29;89.68
2025-05-07 16:20:28;98.18
2025-05-07 16:20:27;93.30
2025-05-07 16:20:26;84.80
2025-05-07 16:20:25;76.30
2025-05-07 16:20:24;67.80
2025-05-07 16:20:23;59.30
2025-05-07 16:20:22;50.80
2025-05-07 16:20:21;42.30
2025-05-07 16:20:20;33.80
2025-05-07 16:20:19;25.30
2025-05-07 16:20:18;16.80
2025-05-07 16:20:17;8.30
2025-05-07 16:20:16;0.20
2025-05-07 16:20:15;8.70
2025-05-07 16:20:14;17.20
2025-05-07 16:20:13;25.70
2025-05-07 16:20:12;34.20
2025-05-07 16:20:11;42.70
2025-05-07 16:20:10;51.20
2025-05-07 16:20:09;59.70
2025-05-07 16:20:08;68.20
2025-05-07 16:20:07;76.70
2025-05-07 16:20:06;85.20
2025-05-07 16:20:05;93.70
2025-05-07 16:20:04;97.78
2025-05-07 16:20:03;89.28
2025-05-07 16:20:02;80.78
2025-05-07 16:20:01;72.28
2025-05-07 16:20:00;63.78
2025-05-07 16:19:59;55.28
2025-05-07 16:19:58;46.78
2025-05-07 16:19:57;38.28
2025-05-07 16:19:56;29.78
2025-05-07 16:19:55;21.28
2025-05-07 16:19:54;12.78
2025-05-07 16:19:53;4.28
2025-05-07 16:19:52;4.22
2025-05-07 16:19:51;12.72
2025-05-07 16:19:50;21.22
2025-05-07 16:19:49;29.72
2025-05-07 16:19:48;38.22
2025-05-07 16:19:47;46.72
2025-05-07 16:19:46;55.22
2025-05-07 16:19:45;63.72
2025-05-07 16:19:44;72.22
2025-05-07 16:19:43;80.72
2025-05-07 16:19:42;89.22
2025-05-07 16:19:41;97.72
2025-05-07 16:19:40;93.76
2025-05-07 16:19:39;85.26
2025-05-07 16:19:38;76.76
2025-05-07 16:19:37;68.26
2025-05-07 16:19:36;59.76
2025-05-07 16:19:35;51.26
2025-05-07 16:19:34;42.76
2025-05-07 16:19:33;34.26
2025-05-07 16:19:32;25.76
2025-05-07 16:19:31;17.26
2025-05-07 16:19:30;8.76
2025-05-07 16:19:29;0.26
2025-05-07 16:19:28;8.24
2025-05-07 16:19:27;16.74
2025-05-07 16:19:26;25.24
2025-05-07 16:19:25;33.74
2025-05-07 16:19:24;42.24
2025-05-07 16:19:23;50.74
2025-05-07 16:19:22;59.24
2025-05-07 16:19:21;67.74
2025-05-07 16:19:20;76.24
2025-05-07 16:19:19;84.74
2025-05-07 16:19:18;93.24
2025-05-07 16:19:17;98.24
2025-05-07 16:19:16;89.74
2025-05-07 16:19:15;81.24
2025-05-07 16:19:14;72.74
2025-05-07 16:19:13;64.24
2025-05-07 16:19:12;55.74
2025-05-07 16:19:11;47.24
2025-05-07 16:19:10;38.74
2025-05-07 16:19:09;30.24
2025-05-07 16:19:08;21.74
2025-05-07 16:19:07;13.24
2025-05-07 16:19:06;4.74
2025-05-07 16:19:05;3.76
2025-05-07 16:19:04;12.26
2025-05-07 16:19:03;20.76
2025-05-07 16:19:02;29.26
2025-05-07 16:19:01;37.76
2025-05-07 16:19:00;46.26
2025-05-07 16:18:59;54.76
2025-05-07 16:18:58;63.26
2025-05-07 16:18:57;71.76
2025-05-07 16:18:56;80.26
2025-05-07 16:18:55;88.76
2025-05-07 16:18:54;97.26
2025-05-07 16:18:53;94.22
2025-05-07 16:18:52;85.72
2025-05-07 16:18:51;77.22
2025-05-07 16:18:50;68.72
2025-05-07 16:18:49;60.22
2025-05-07 16:18:48;51.72
2025-05-07 16:18:47;43.22
2025-05-07 16:18:46;34.72
2025-05-07 16:18:45;26.22
2025-05-07 16:18:44;17.72
2025-05-07 16:18:43;9.22
2025-05-07 16:18:42;0.72
2025-05-07 16:18:41;7.78
2025-05-07 16:18:40;16.28
2025-05-07 16:18:39;24.78
2025-05-07 16:18:38;33.28
2025-05-07 16:18:37;41.78
2025-05-07 16:18:36;50.28
2025-05-07 16:18:35;58.78
2025-05-07 16:18:34;67.28
2025-05-07 16:18:33;75.78
2025-05-07 16:18:32;84.28
2025-05-07 16:18:31;92.78
2025-05-07 16:18:30;98.70
2025-05-07 16:18:29;90.20
2025-05-07 16:18:28;81.70
2025-05-07 16:18:27;73.20
2025-05-07 16:18:26;64.70
2025-05-07 16:18:25;56.20
2025-05-07 16:18:24;47.70
2025-05-07 16:18:23;39.20
2025-05-07 16:18:22;30.70
2025-05-07 16:18:21;22.20
2025-05-07 16:18:20;13.70
2025-05-07 16:18:19;5.20
2025-05-07 16:18:18;3.30
2025-05-07 16:18:17;11.80
2025-05-07 16:18:16;20.30
2025-05-07 16:18:15;28.80
2025-05-07 16:18:14;37.30
2025-05-07 16:18:13;45.80
2025-05-07 16:18:12;54.30
2025-05-07 16:18:11;62.80
2025-05-07 16:18:10;71.30
2025-05-07 16:18:09;79.80
2025-05-07 16:18:08;88.30
2025-05-07 16:18:07;96.80
2025-05-07 16:18:06;94.68
2025-05-07 16:18:05;86.18
2025-05-07 16:18:04;77.68
2025-05-07 16:18:03;69.18
2025-05-07 16:18:02;60.68
2025-05-07 16:18:01;52.18
2025-05-07 16:18:00;43.68
2025-05-07 16:17:59;35.18
2025-05-07 16:17:58;26.68
2025-05-07 16:17:57;18.18
2025-05-07 16:17:56;9.68
2025-05-07 16:17:55;1.18
2025-05-07 16:17:54;7.32
2025-05-07 16:17:53;15.82
2025-05-07 16:17:52;24.32
2025-05-07 16:17:51;32.82
2025-05-07 16:17:50;41.32
2025-05-07 16:17:49;49.82
2025-05-07 16:17:48;58.32
2025-05-07 16:17:47;66.82
2025-05-07 16:17:46;75.32
2025-05-07 16:17:45;83.82
2025-05-07 16:17:44;92.32
2025-05-07 16:17:43;99.16
2025-05-07 16:17:42;90.66
2025-05-07 16:17:41;82.16
2025-05-07 16:17:40;73.66
2025-05-07 16:17:39;65.16
2025-05-07 16:17:38;56.66
2025-05-07 16:17:37;48.16
2025-05-07 16:17:36;39.66
2025-05-07 16:17:35;31.16
2025-05-07 16:17:34;22.66
2025-05-07 16:17:33;14.16
2025-05-07 16:17:32;5.66
2025-05-07 16:17:31;2.84
2025-05-07 16:17:30;11.34
2025-05-07 16:17:29;19.84
2025-05-07 16:17:28;28.34
2025-05-07 16:17:27;36.84
2025-05-07 16:17:26;45.34
2025-05-07 16:17:25;53.84
2025-05-07 16:17:24;62.34
2025-05-07 16:17:23;70.84
2025-05-07 16:17:22;79.34
2025-05-07 16:17:21;87.84
2025-05-07 16:17:20;96.34
2025-05-07 16:17:19;95.14
2025-05-07 16:17:18;86.64
2025-05-07 16:17:17;78.14
2025-05-07 16:17:16;69.64
2025-05-07 16:17:15;61.14
2025-05-07 16:17:14;52.64
2025-05-07 16:17:13;44.14
2025-05-07 16:17:12;35.64
2025-05-07 16:17:11;27.14
2025-05-07 16:17:10;18.64
2025-05-07 16:17:09;10.14
2025-05-07 16:17:08;1.64
2025-05-07 16:17:07;6.86
2025-05-07 16:17:06;15.36
2025-05-07 16:17:05;23.86
2025-05-07 16:17:04;32.36
2025-05-07 16:17:03;40.86
2025-05-07 16:17:02;49.36
2025-05-07 16:17:01;57.86
2025-05-07 16:17:00;66.36
2025-05-07 16:16:59;74.86
2025-05-07 16:16:58;83.36
2025-05-07 16:16:57;91.86
2025-05-07 16:16:56;99.62
2025-05-07 16:16:55;91.12
2025-05-07 16:16:54;82.62
2025-05-07 16:16:53;74.12
2025-05-07 16:16:52;65.62
2025-05-07 16:16:51;57.12
2025-05-07 16:16:50;48.62
2025-05-07 16:16:49;40.12
2025-05-07 16:16:48;31.62
2025-05-07 16:16:47;23.12
2025-05-07 16:16:46;14.62
2025-05-07 16:16:45;6.12
2025-05-07 16:16:44;2.38
2025-05-07 16:16:43;10.88
2025-05-07 16:16:42;19.38
2025-05-07 16:16:41;27.88
2025-05-07 16:16:40;36.38
2025-05-07 16:16:39;44.88
2025-05-07 16:16:38;53.38
2025-05-07 16:16:37;61.88
2025-05-07 16:16:36;70.38
2025-05-07 16:16:35;78.88
2025-05-07 16:16:34;87.38
2025-05-07 16:16:33;95.88
2025-05-07 16:16:32;95.60
2025-05-07 16:16:31;87.10
2025-05-07 16:16:30;78.60
2025-05-07 16:16:29;70.10
2025-05-07 16:16:28;61.60
2025-05-07 16:16:27;53.10
2025-05-07 16:16:26;44.60
2025-05-07 16:16:25;36.10
2025-05-07 16:16:24;27.60
2025-05-07 16:16:23;19.10
2025-05-07 16:16:22;10.60
2025-05-07 16:16:21;2.10
2025-05-07 16:16:20;6.40
2025-05-07 16:16:19;14.90
2025-05-07 16:16:18;23.40
2025-05-07 16:16:17;31.90
2025-05-07 16:16:16;40.40
2025-05-07 16:16:15;48.90
2025-05-07 16:16:14;57.40
2025-05-07 16:16:13;65.90
2025-05-07 16:16:12;74.40
2025-05-07 16:16:11;82.90
2025-05-07 16:16:10;91.40
2025-05-07 16:16:09;99.90
2025-05-07 16:16:08;91.58
2025-05-07 16:16:07;83.08
2025-05-07 16:16:06;74.58
2025-05-07 16:16:05;66.08
2025-05-07 16:16:04;57.58
2025-05-07 16:16:03;49.08
2025-05-07 16:16:02;40.58
2025-05-07 16:16:01;32.08
2025-05-07 16:16:00;23.58
2025-05-07 16:15:59;15.08
2025-05-07 16:15:58;6.58
2025-05-07 16:15:57;1.92
2025-05-07 16:15:56;10.42
2025-05-07 16:15:55;18.92
2025-05-07 16:15:54;27.42
2025-05-07 16:15:53;35.92
2025-05-07 16:15:52;44.42
2025-05-07 16:15:51;52.92
2025-05-07 16:15:50;61.42
2025-05-07 16:15:49;69.92
2025-05-07 16:15:48;78.42
2025-05-07 16:15:47;86.92
2025-05-07 16:15:46;95.42
2025-05-07 16:15:45;96.06
2025-05-07 16:15:44;87.56
2025-05-07 16:15:43;79.06
2025-05-07 16:15:42;70.56
2025-05-07 16:15:41;62.06
2025-05-07 16:15:40;53.56
2025-05-07 16:15:39;45.06
2025-05-07 16:15:38;36.56
2025-05-07 16:15:37;28.06
2025-05-07 16:15:36;19.56
2025-05-07 16:15:35;11.06
2025-05-07 16:15:34;2.56
2025-05-07 16:15:33;5.94
2025-05-07 16:15:32;14.44
2025-05-07 16:15:31;22.94
2025-05-07 16:15:30;31.44
2025-05-07 16:15:29;39.94
2025-05-07 16:15:28;48.44
2025-05-07 16:15:27;56.94
2025-05-07 16:15:26;65.44
2025-05-07 16:15:25;73.94
2025-05-07 16:15:24;82.44
