Fecha y Hora;CV-2042 - Válvula control alimentación vapor arranque
2025-05-07 20:02:38;-4.11
2025-05-07 20:02:37;-54.36
2025-05-07 20:02:36;-25.86
2025-05-07 20:02:35;-68.36
2025-05-07 20:02:34;-37.61
2025-05-07 20:02:33;-12.11
2025-05-07 20:02:32;-62.36
2025-05-07 20:02:31;-91.36
2025-05-07 20:02:30;-56.61
2025-05-07 20:02:29;-56.61
2025-05-07 20:02:28;-23.11
2025-05-07 20:02:27;-87.36
2025-05-07 20:02:26;-71.86
2025-05-07 20:02:25;-37.11
2025-05-07 20:02:24;-99.11
2025-05-07 20:02:23;-25.36
2025-05-07 20:02:22;-94.61
2025-05-07 20:02:21;-75.61
2025-05-07 20:02:20;-58.36
2025-05-07 20:02:19;-20.36
2025-05-07 20:02:18;-15.86
2025-05-07 20:02:17;-51.61
2025-05-07 20:02:16;-99.11
2025-05-07 20:02:15;-84.61
2025-05-07 20:02:14;-1.36
2025-05-07 20:02:13;-4.11
2025-05-07 20:02:12;-75.61
2025-05-07 20:02:11;-46.61
2025-05-07 20:02:10;-53.86
2025-05-07 20:02:09;-98.11
2025-05-07 20:02:08;-3.61
2025-05-07 20:02:07;-91.86
2025-05-07 20:02:06;-63.36
2025-05-07 20:02:05;-1.36
2025-05-07 20:02:04;-72.86
2025-05-07 20:02:03;-46.61
2025-05-07 20:02:02;-36.11
2025-05-07 20:02:01;-56.86
2025-05-07 20:02:00;-23.36
2025-05-07 20:01:59;-38.36
2025-05-07 20:01:58;-66.86
2025-05-07 20:01:57;-71.86
2025-05-07 20:01:56;-95.86
2025-05-07 20:01:55;-39.36
2025-05-07 20:01:54;-59.61
2025-05-07 20:01:53;-33.86
2025-05-07 20:01:52;-43.86
2025-05-07 20:01:51;-17.61
2025-05-07 20:01:50;-60.61
2025-05-07 20:01:49;-60.61
2025-05-07 20:01:48;-86.86
2025-05-07 20:01:47;-93.61
2025-05-07 20:01:46;-60.11
2025-05-07 20:01:45;-81.86
2025-05-07 20:01:44;-51.11
2025-05-07 20:01:43;-94.11
2025-05-07 20:01:42;-76.86
2025-05-07 20:01:41;-31.61
2025-05-07 20:01:40;-5.36
2025-05-07 20:01:39;-76.86
2025-05-07 20:01:38;-47.86
2025-05-07 20:01:37;-57.86
2025-05-07 20:01:36;-93.61
2025-05-07 20:01:35;-10.36
2025-05-07 20:01:34;-93.61
2025-05-07 20:01:33;-72.36
2025-05-07 20:01:32;-81.86
2025-05-07 20:01:31;-65.11
2025-05-07 20:01:30;-61.36
2025-05-07 20:01:29;-70.36
2025-05-07 20:01:28;-67.36
2025-05-07 20:01:27;-81.36
2025-05-07 20:01:26;-86.36
2025-05-07 20:01:25;-13.36
2025-05-07 20:01:24;-99.86
2025-05-07 20:01:23;-74.11
2025-05-07 20:01:22;-71.86
2025-05-07 20:01:21;-95.86
2025-05-07 20:01:20;-38.86
2025-05-07 20:01:19;-33.86
2025-05-07 20:01:18;-95.36
2025-05-07 20:01:17;-71.36
2025-05-07 20:01:16;-90.86
2025-05-07 20:01:15;-55.11
2025-05-07 20:01:14;-19.36
2025-05-07 20:01:13;-85.86
2025-05-07 20:01:12;-33.86
2025-05-07 20:01:11;-31.11
2025-05-07 20:01:10;-21.61
2025-05-07 20:01:09;-75.86
2025-05-07 20:01:08;-68.61
2025-05-07 20:01:07;-94.36
2025-05-07 20:01:06;-87.11
2025-05-07 20:01:05;-38.36
2025-05-07 20:01:04;-64.11
2025-05-07 20:01:03;-69.11
2025-05-07 20:01:02;-45.61
2025-05-07 20:01:01;-31.11
2025-05-07 20:01:00;-48.61
2025-05-07 20:00:59;-88.86
2025-05-07 20:00:58;-82.11
2025-05-07 20:00:57;-92.61
2025-05-07 20:00:56;-7.11
2025-05-07 20:00:55;-7.11
2025-05-07 20:00:54;-7.11
2025-05-07 20:00:53;-13.86
2025-05-07 20:00:52;-71.36
2025-05-07 20:00:51;-91.61
2025-05-07 20:00:50;-54.11
2025-05-07 20:00:49;-54.61
2025-05-07 20:00:48;-16.11
2025-05-07 20:00:47;-14.36
2025-05-07 20:00:46;-54.11
2025-05-07 20:00:45;-64.11
2025-05-07 20:00:44;-56.86
2025-05-07 20:00:43;-64.11
2025-05-07 20:00:42;-9.36
2025-05-07 20:00:41;-66.36
2025-05-07 20:00:40;-2.11
2025-05-07 20:00:39;-51.86
2025-05-07 20:00:38;-99.86
2025-05-07 20:00:37;-45.11
2025-05-07 20:00:36;-13.86
2025-05-07 20:00:35;-64.11
2025-05-07 20:00:34;-8.36
2025-05-07 20:00:33;-84.36
2025-05-07 20:00:32;-53.61
2025-05-07 20:00:31;-70.36
2025-05-07 20:00:30;-97.11
2025-05-07 20:00:29;-69.36
2025-05-07 20:00:28;-84.36
2025-05-07 20:00:27;-40.86
2025-05-07 20:00:26;-17.36
2025-05-07 20:00:25;-93.86
2025-05-07 20:00:24;-80.36
2025-05-07 20:00:23;-32.36
2025-05-07 20:00:22;-22.86
2025-05-07 20:00:21;-96.61
2025-05-07 20:00:20;-49.11
2025-05-07 20:00:19;-84.86
2025-05-07 20:00:18;-45.36
2025-05-07 20:00:17;-14.11
2025-05-07 20:00:16;-14.11
2025-05-07 20:00:15;-24.11
2025-05-07 20:00:14;-60.86
2025-05-07 20:00:13;-79.86
2025-05-07 20:00:12;-72.61
2025-05-07 20:00:11;-10.61
2025-05-07 20:00:10;-84.36
2025-05-07 20:00:09;-32.36
2025-05-07 20:00:08;-1.61
2025-05-07 20:00:07;-13.36
2025-05-07 20:00:06;-77.61
2025-05-07 20:00:05;-8.36
2025-05-07 20:00:04;-8.36
2025-05-07 20:00:03;-39.61
2025-05-07 20:00:02;-63.11
2025-05-07 20:00:01;-30.11
2025-05-07 20:00:00;-36.36
2025-05-07 19:59:59;-53.11
2025-05-07 19:59:58;-72.61
2025-05-07 19:59:57;-58.86
2025-05-07 19:59:56;-47.11
2025-05-07 19:59:55;-19.61
2025-05-07 19:59:54;-27.36
2025-05-07 19:59:53;-74.86
2025-05-07 19:59:52;-44.11
2025-05-07 19:59:51;-3.36
2025-05-07 19:59:50;-15.11
2025-05-07 19:59:49;-46.36
2025-05-07 19:59:48;-3.36
2025-05-07 19:59:47;-98.86
2025-05-07 19:59:46;-87.11
2025-05-07 19:59:45;-3.36
2025-05-07 19:59:44;-96.11
2025-05-07 19:59:43;-72.11
2025-05-07 19:59:42;-41.36
2025-05-07 19:59:41;-24.61
2025-05-07 19:59:40;-52.61
2025-05-07 19:59:39;-12.86
2025-05-07 19:59:38;-17.36
2025-05-07 19:59:37;-62.61
2025-05-07 19:59:36;-86.11
2025-05-07 19:59:35;-98.36
2025-05-07 19:59:34;-24.61
2025-05-07 19:59:33;-81.61
2025-05-07 19:59:32;-57.61
2025-05-07 19:59:31;-36.36
2025-05-07 19:59:30;-0.61
2025-05-07 19:59:29;-58.11
2025-05-07 19:59:28;-84.36
2025-05-07 19:59:27;-67.11
2025-05-07 19:59:26;42.14
2025-05-07 19:59:25;-82.36
2025-05-07 19:59:24;56.14
2025-05-07 19:59:23;-1.86
2025-05-07 19:59:22;-74.36
2025-05-07 19:59:21;-19.11
2025-05-07 19:59:20;-86.11
2025-05-07 19:59:19;-29.11
2025-05-07 19:59:18;-83.86
2025-05-07 19:59:17;-31.36
2025-05-07 19:59:16;-52.61
2025-05-07 19:59:15;-31.36
2025-05-07 19:59:14;-76.61
2025-05-07 19:59:13;-19.11
2025-05-07 19:59:12;-43.11
2025-05-07 19:59:11;-71.61
2025-05-07 19:59:10;-0.61
2025-05-07 19:59:09;-38.11
2025-05-07 19:59:08;-19.61
2025-05-07 19:59:07;-95.61
2025-05-07 19:59:06;-16.86
2025-05-07 19:59:05;-14.61
2025-05-07 19:59:04;-24.11
2025-05-07 19:59:03;-16.36
2025-05-07 19:59:02;-2.36
2025-05-07 19:59:01;-92.86
2025-05-07 19:59:00;-73.36
2025-05-07 19:58:59;-70.61
2025-05-07 19:58:58;-19.11
2025-05-07 19:58:57;-43.11
2025-05-07 19:58:56;-54.86
2025-05-07 19:58:55;94.14
2025-05-07 19:58:54;34.89
2025-05-07 19:58:53;20.39
2025-05-07 19:58:52;-87.86
2025-05-07 19:58:51;-28.11
2025-05-07 19:58:50;-9.61
2025-05-07 19:58:49;-35.86
2025-05-07 19:58:48;-66.61
2025-05-07 19:58:47;-76.11
2025-05-07 19:58:46;-11.86
2025-05-07 19:58:45;-92.86
2025-05-07 19:58:44;-85.61
2025-05-07 19:58:43;-73.86
2025-05-07 19:58:42;-76.11
2025-05-07 19:58:41;-76.11
2025-05-07 19:58:40;-21.36
2025-05-07 19:58:39;-11.86
2025-05-07 19:58:38;-90.11
2025-05-07 19:58:37;-61.61
2025-05-07 19:58:36;-52.11
2025-05-07 19:58:35;39.89
2025-05-07 19:58:34;-91.86
2025-05-07 19:58:33;58.39
2025-05-07 19:58:32;97.39
2025-05-07 19:58:31;-44.36
2025-05-07 19:58:30;48.89
2025-05-07 19:58:29;-87.86
2025-05-07 19:58:28;-15.86
2025-05-07 19:58:27;-87.36
2025-05-07 19:58:26;-89.61
2025-05-07 19:58:25;-51.61
2025-05-07 19:58:24;85.14
2025-05-07 19:58:23;42.64
2025-05-07 19:58:22;16.39
2025-05-07 19:58:21;-37.61
2025-05-07 19:58:20;-58.86
2025-05-07 19:58:19;-8.61
2025-05-07 19:58:18;-6.36
2025-05-07 19:58:17;-68.36
2025-05-07 19:58:16;-23.11
2025-05-07 19:58:15;-49.36
2025-05-07 19:58:14;-18.11
2025-05-07 19:58:13;-75.61
2025-05-07 19:58:12;-23.11
2025-05-07 19:58:11;6.89
2025-05-07 19:58:10;51.14
2025-05-07 19:58:09;-32.61
2025-05-07 19:58:08;86.89
2025-05-07 19:58:07;1.39
2025-05-07 19:58:06;-91.86
2025-05-07 19:58:05;75.14
2025-05-07 19:58:04;-15.86
2025-05-07 19:58:03;-25.36
2025-05-07 19:58:02;58.39
2025-05-07 19:58:01;-51.61
2025-05-07 19:58:00;-91.86
2025-05-07 19:57:59;-56.11
2025-05-07 19:57:58;65.64
2025-05-07 19:57:57;-20.36
2025-05-07 19:57:56;72.89
2025-05-07 19:57:55;-91.86
2025-05-07 19:57:54;-84.61
2025-05-07 19:57:53;36.39
2025-05-07 19:57:52;21.39
2025-05-07 19:57:51;11.89
2025-05-07 19:57:50;86.89
2025-05-07 19:57:49;11.39
2025-05-07 19:57:48;80.64
2025-05-07 19:57:47;-63.36
2025-05-07 19:57:46;-29.86
2025-05-07 19:57:45;27.64
2025-05-07 19:57:44;2.39
2025-05-07 19:57:43;66.64
2025-05-07 19:57:42;78.39
2025-05-07 19:57:41;75.64
2025-05-07 19:57:40;49.39
2025-05-07 19:57:39;87.39
2025-05-07 19:57:38;27.64
2025-05-07 19:57:37;53.89
2025-05-07 19:57:36;53.89
2025-05-07 19:57:35;18.14
2025-05-07 19:57:34;8.64
2025-05-07 19:57:33;85.14
2025-05-07 19:57:32;56.14
2025-05-07 19:57:31;30.39
2025-05-07 19:57:30;19.14
2025-05-07 19:57:29;32.64
2025-05-07 19:57:28;87.39
2025-05-07 19:57:27;56.64
2025-05-07 19:57:26;6.39
2025-05-07 19:57:25;34.89
2025-05-07 19:57:24;75.64
2025-05-07 19:57:23;42.14
2025-05-07 19:57:22;26.89
2025-05-07 19:57:21;74.89
2025-05-07 19:57:20;60.39
2025-05-07 19:57:19;71.14
2025-05-07 19:57:18;13.64
2025-05-07 19:57:17;90.14
2025-05-07 19:57:16;42.64
2025-05-07 19:57:15;96.89
2025-05-07 19:57:14;78.39
2025-05-07 19:57:13;30.39
2025-05-07 19:57:12;33.14
2025-05-07 19:57:11;47.64
2025-05-07 19:57:10;28.14
2025-05-07 19:57:09;87.89
2025-05-07 19:57:08;92.39
2025-05-07 19:57:07;54.39
2025-05-07 19:57:06;61.64
2025-05-07 19:57:05;61.64
2025-05-07 19:57:04;16.39
2025-05-07 19:57:03;97.39
2025-05-07 19:57:02;52.14
2025-05-07 19:57:01;21.39
2025-05-07 19:57:00;87.89
2025-05-07 19:56:59;7.39
2025-05-07 19:56:58;45.39
2025-05-07 19:56:57;18.64
2025-05-07 19:56:56;52.64
2025-05-07 19:56:55;33.64
2025-05-07 19:56:54;16.39
2025-05-07 19:56:53;17.39
2025-05-07 19:56:52;12.89
2025-05-07 19:56:51;72.64
2025-05-07 19:56:50;80.39
2025-05-07 19:56:49;52.39
2025-05-07 19:56:48;43.14
2025-05-07 19:56:47;57.14
2025-05-07 19:56:46;28.64
2025-05-07 19:56:45;88.39
2025-05-07 19:56:44;57.14
2025-05-07 19:56:43;92.89
2025-05-07 19:56:42;47.64
2025-05-07 19:56:41;98.39
2025-05-07 19:56:40;5.14
2025-05-07 19:56:39;14.64
2025-05-07 19:56:38;92.89
2025-05-07 19:56:37;33.64
2025-05-07 19:56:36;81.14
2025-05-07 19:56:35;29.14
2025-05-07 19:56:34;7.89
2025-05-07 19:56:33;31.39
2025-05-07 19:56:32;62.14
2025-05-07 19:56:31;95.64
2025-05-07 19:56:30;0.14
2025-05-07 19:56:29;67.14
2025-05-07 19:56:28;2.89
2025-05-07 19:56:27;12.39
2025-05-07 19:56:26;76.64
2025-05-07 19:56:25;24.14
2025-05-07 19:56:24;5.64
2025-05-07 19:56:23;10.64
2025-05-07 19:56:22;67.14
2025-05-07 19:56:21;19.64
2025-05-07 19:56:20;50.39
2025-05-07 19:56:19;13.39
2025-05-07 19:56:18;9.39
2025-05-07 19:56:17;65.89
2025-05-07 19:56:16;7.89
2025-05-07 19:56:15;69.39
2025-05-07 19:56:14;55.39
2025-05-07 19:56:13;65.39
2025-05-07 19:56:12;6.14
2025-05-07 19:56:11;65.39
2025-05-07 19:56:10;8.39
2025-05-07 19:56:09;34.14
2025-05-07 19:56:08;88.89
2025-05-07 19:56:07;82.14
2025-05-07 19:56:06;10.64
2025-05-07 19:56:05;60.39
2025-05-07 19:56:04;67.64
2025-05-07 19:56:03;84.39
2025-05-07 19:56:02;22.89
2025-05-07 19:56:01;82.64
2025-05-07 19:56:00;44.64
2025-05-07 19:55:59;87.14
2025-05-07 19:55:58;20.14
2025-05-07 19:55:57;17.89
2025-05-07 19:55:56;27.39
2025-05-07 19:55:55;74.89
2025-05-07 19:55:54;39.64
2025-05-07 19:55:53;67.64
2025-05-07 19:55:52;39.14
2025-05-07 19:55:51;5.64
2025-05-07 19:55:50;63.14
2025-05-07 19:55:49;34.64
2025-05-07 19:55:48;99.89
2025-05-07 19:55:47;51.89
2025-05-07 19:55:46;14.39
2025-05-07 19:55:45;72.64
2025-05-07 19:55:44;98.89
2025-05-07 19:55:43;1.14
2025-05-07 19:55:42;50.89
2025-05-07 19:55:41;72.64
2025-05-07 19:55:40;8.39
2025-05-07 19:55:39;84.89
2025-05-07 19:55:38;44.64
2025-05-07 19:55:37;18.39
2025-05-07 19:55:36;32.39
2025-05-07 19:55:35;35.14
2025-05-07 19:55:34;86.64
2025-05-07 19:55:33;51.39
2025-05-07 19:55:32;70.39
2025-05-07 19:55:31;60.89
2025-05-07 19:55:30;87.14
2025-05-07 19:55:29;58.64
2025-05-07 19:55:28;18.39
2025-05-07 19:55:27;99.39
2025-05-07 19:55:26;91.64
2025-05-07 19:55:25;65.89
2025-05-07 19:55:24;15.64
2025-05-07 19:55:23;6.14
2025-05-07 19:55:22;84.89
2025-05-07 19:55:21;79.89
2025-05-07 19:55:20;82.64
2025-05-07 19:55:19;68.64
2025-05-07 19:55:18;40.14
2025-05-07 19:55:17;61.39
2025-05-07 19:55:16;5.39
2025-05-07 19:55:15;0.39
2025-05-07 19:55:14;17.14
2025-05-07 19:55:13;73.14
2025-05-07 19:55:12;85.39
2025-05-07 19:55:11;71.39
2025-05-07 19:55:10;19.39
2025-05-07 19:55:09;93.14
2025-05-07 19:55:08;50.14
2025-05-07 19:55:07;84.89
2025-05-07 19:55:06;99.39
2025-05-07 19:55:05;80.89
2025-05-07 19:55:04;56.89
2025-05-07 19:55:03;40.64
2025-05-07 19:55:02;56.89
2025-05-07 19:55:01;90.39
2025-05-07 19:55:00;78.14
2025-05-07 19:54:59;9.39
2025-05-07 19:54:58;45.14
2025-05-07 19:54:57;11.64
2025-05-07 19:54:56;23.39
2025-05-07 19:54:55;46.89
2025-05-07 19:54:54;45.14
2025-05-07 19:54:53;94.89
2025-05-07 19:54:52;59.14
2025-05-07 19:54:51;16.14
2025-05-07 19:54:50;92.64
2025-05-07 19:54:49;89.89
2025-05-07 19:54:48;85.39
2025-05-07 19:54:47;9.39
2025-05-07 19:54:46;73.64
2025-05-07 19:54:45;73.64
2025-05-07 19:54:44;39.89
2025-05-07 19:54:43;53.89
2025-05-07 19:54:42;95.39
2025-05-07 19:54:41;35.64
2025-05-07 19:54:40;48.39
2025-05-07 19:54:39;17.14
2025-05-07 19:54:38;54.64
2025-05-07 19:54:37;28.89
2025-05-07 19:54:36;59.64
2025-05-07 19:54:35;69.14
2025-05-07 19:54:34;59.64
2025-05-07 19:54:33;4.89
2025-05-07 19:54:32;26.14
2025-05-07 19:54:31;14.39
2025-05-07 19:54:30;55.64
2025-05-07 19:54:29;5.39
2025-05-07 19:54:28;74.14
2025-05-07 19:54:27;69.14
2025-05-07 19:54:26;42.89
2025-05-07 19:54:25;0.39
2025-05-07 19:54:24;2.64
2025-05-07 19:54:23;19.39
2025-05-07 19:54:22;74.14
2025-05-07 19:54:21;28.89
2025-05-07 19:54:20;60.64
2025-05-07 19:54:19;38.89
2025-05-07 19:54:18;8.14
2025-05-07 19:54:17;10.89
2025-05-07 19:54:16;29.39
2025-05-07 19:54:15;86.39
2025-05-07 19:54:14;27.14
2025-05-07 19:54:13;75.14
2025-05-07 19:54:12;76.14
2025-05-07 19:54:11;62.14
2025-05-07 19:54:10;67.39
2025-05-07 19:54:09;31.64
2025-05-07 19:54:08;91.39
2025-05-07 19:54:07;86.39
2025-05-07 19:54:06;38.89
2025-05-07 19:54:05;55.64
2025-05-07 19:54:04;12.64
2025-05-07 19:54:03;31.64
2025-05-07 19:54:02;98.64
2025-05-07 19:54:01;12.64
2025-05-07 19:54:00;3.64
2025-05-07 19:53:59;46.14
2025-05-07 19:53:58;67.89
2025-05-07 19:53:57;27.14
2025-05-07 19:53:56;84.14
2025-05-07 19:53:55;65.14
2025-05-07 19:53:54;43.89
2025-05-07 19:53:53;15.39
2025-05-07 19:53:52;74.64
2025-05-07 19:53:51;95.89
2025-05-07 19:53:50;91.89
2025-05-07 19:53:49;15.39
2025-05-07 19:53:48;72.39
2025-05-07 19:53:47;72.89
2025-05-07 19:53:46;65.14
2025-05-07 19:53:45;91.39
2025-05-07 19:53:44;10.89
2025-05-07 19:53:43;41.64
2025-05-07 19:53:42;94.14
2025-05-07 19:53:41;57.14
2025-05-07 19:53:40;25.89
2025-05-07 19:53:39;45.89
2025-05-07 19:53:38;1.39
2025-05-07 19:53:37;58.39
2025-05-07 19:53:36;11.39
2025-05-07 19:53:35;86.89
2025-05-07 19:53:34;13.64
2025-05-07 19:53:33;77.89
2025-05-07 19:53:32;23.14
2025-05-07 19:53:31;56.14
2025-05-07 19:53:30;48.89
2025-05-07 19:53:29;4.14
2025-05-07 19:53:28;80.64
2025-05-07 19:53:27;4.64
2025-05-07 19:53:26;28.14
2025-05-07 19:53:25;10.89
2025-05-07 19:53:24;61.14
2025-05-07 19:53:23;27.64
2025-05-07 19:53:22;46.64
2025-05-07 19:53:21;37.14
2025-05-07 19:53:20;39.89
2025-05-07 19:53:19;75.64
2025-05-07 19:53:18;32.64
2025-05-07 19:53:17;8.64
2025-05-07 19:53:16;63.89
2025-05-07 19:53:15;47.14
2025-05-07 19:53:14;4.14
2025-05-07 19:53:13;80.14
2025-05-07 19:53:12;49.39
2025-05-07 19:53:11;1.89
2025-05-07 19:53:10;1.39
2025-05-07 19:53:09;83.89
2025-05-07 19:53:08;86.64
2025-05-07 19:53:07;16.39
2025-05-07 19:53:06;99.64
2025-05-07 19:53:05;56.64
2025-05-07 19:53:04;68.89
2025-05-07 19:53:03;78.39
2025-05-07 19:53:02;9.14
2025-05-07 19:53:01;30.89
2025-05-07 19:53:00;12.39
2025-05-07 19:52:59;52.14
2025-05-07 19:52:58;81.14
2025-05-07 19:52:57;99.64
2025-05-07 19:52:56;61.64
2025-05-07 19:52:55;35.89
2025-05-07 19:52:54;94.64
2025-05-07 19:52:53;92.39
2025-05-07 19:52:52;99.64
2025-05-07 19:52:51;11.89
2025-05-07 19:52:50;25.89
2025-05-07 19:52:49;9.14
2025-05-07 19:52:48;47.14
2025-05-07 19:52:47;87.89
2025-05-07 19:52:46;0.14
2025-05-07 19:52:45;71.64
2025-05-07 19:52:44;54.89
2025-05-07 19:52:43;31.39
2025-05-07 19:52:42;9.64
2025-05-07 19:52:41;4.64
2025-05-07 19:52:40;28.64
2025-05-07 19:52:39;19.14
2025-05-07 19:52:38;97.14
2025-05-07 19:52:37;75.89
2025-05-07 19:52:36;52.39
2025-05-07 19:52:35;77.14
2025-05-07 19:52:34;7.89
2025-05-07 19:52:33;9.64
2025-05-07 19:52:32;97.89
2025-05-07 19:52:31;16.89
2025-05-07 19:52:30;50.39
2025-05-07 19:52:29;12.39
2025-05-07 19:52:28;43.14
2025-05-07 19:52:27;97.89
2025-05-07 19:52:26;88.39
2025-05-07 19:52:25;84.39
2025-05-07 19:52:24;79.39
2025-05-07 19:52:23;5.64
2025-05-07 19:52:22;16.89
2025-05-07 19:52:21;59.89
2025-05-07 19:52:20;38.64
2025-05-07 19:52:19;64.39
2025-05-07 19:52:18;5.14
2025-05-07 19:52:17;7.89
2025-05-07 19:52:16;76.64
2025-05-07 19:52:15;0.14
2025-05-07 19:52:14;2.89
2025-05-07 19:52:13;98.39
2025-05-07 19:52:12;48.14
2025-05-07 19:52:11;57.14
2025-05-07 19:52:10;10.14
2025-05-07 19:52:09;29.14
2025-05-07 19:52:08;89.89
2025-05-07 19:52:07;48.64
2025-05-07 19:52:06;49.14
2025-05-07 19:52:05;23.39
2025-05-07 19:52:04;63.64
2025-05-07 19:52:03;98.39
2025-05-07 19:52:02;86.64
2025-05-07 19:52:01;71.39
2025-05-07 19:52:00;93.39
2025-05-07 19:51:59;5.64
2025-05-07 19:51:58;41.39
2025-05-07 19:51:57;69.89
2025-05-07 19:51:56;70.39
2025-05-07 19:51:55;91.14
2025-05-07 19:51:54;67.64
2025-05-07 19:51:53;48.14
2025-05-07 19:51:52;69.89
2025-05-07 19:51:51;91.64
2025-05-07 19:51:50;63.14
2025-05-07 19:51:49;89.39
2025-05-07 19:51:48;17.89
2025-05-07 19:51:47;45.14
2025-05-07 19:51:46;21.64
2025-05-07 19:51:45;78.64
2025-05-07 19:51:44;31.14
2025-05-07 19:51:43;78.64
2025-05-07 19:51:42;51.39
2025-05-07 19:51:41;51.39
2025-05-07 19:51:40;98.89
2025-05-07 19:51:39;27.39
2025-05-07 19:51:38;96.14
2025-05-07 19:51:37;3.89
2025-05-07 19:51:36;96.64
2025-05-07 19:51:35;74.89
2025-05-07 19:51:34;16.14
2025-05-07 19:51:33;14.89
2025-05-07 19:51:32;44.14
2025-05-07 19:51:31;35.14
2025-05-07 19:51:30;13.39
2025-05-07 19:51:29;51.39
2025-05-07 19:51:28;15.64
2025-05-07 19:51:27;96.64
2025-05-07 19:51:25;96.64
2025-05-07 19:51:23;-66.44
2025-05-07 19:51:21;-65.74
2025-05-07 19:51:19;99.89
2025-05-07 19:51:07;25.45
2025-05-07 19:51:05;-89.24
2025-05-07 19:51:04;-44.69
2025-05-07 19:51:02;-17.63
2025-05-07 19:51:00;16.14
2025-05-07 19:50:58;20.95
2025-05-07 19:50:56;-48.99
2025-05-07 19:50:55;-34.19
2025-05-07 19:50:53;-17.63
2025-05-07 19:50:51;21.14
2025-05-07 19:50:49;77.95
2025-05-07 19:50:47;-19.99
2025-05-07 19:50:46;-30.19
2025-05-07 19:50:44;-18.13
2025-05-07 19:50:42;87.64
2025-05-07 19:50:40;61.20
2025-05-07 19:50:38;-3.24
2025-05-07 19:50:37;-31.94
2025-05-07 19:50:35;-0.88
2025-05-07 19:50:33;13.89
2025-05-07 19:50:31;31.95
2025-05-07 19:50:29;-20.24
2025-05-07 19:50:28;-77.19
2025-05-07 19:50:26;-42.13
2025-05-07 19:50:24;78.64
2025-05-07 19:50:22;61.70
2025-05-07 19:50:20;-4.99
2025-05-07 19:50:19;-41.44
2025-05-07 19:50:17;-24.88
2025-05-07 19:50:15;86.39
2025-05-07 19:50:13;92.95
2025-05-07 19:50:11;-57.49
2025-05-07 19:50:10;-34.19
2025-05-07 19:50:08;-81.88
2025-05-07 19:50:06;2.64
2025-05-07 19:50:04;55.45
2025-05-07 19:50:02;-29.74
2025-05-07 19:50:01;-29.19
2025-05-07 19:49:59;-9.38
2025-05-07 19:49:57;19.89
2025-05-07 19:49:55;59.95
2025-05-07 19:49:53;-87.74
2025-05-07 19:49:52;-81.19
2025-05-07 19:49:50;-22.13
2025-05-07 19:49:48;71.89
2025-05-07 19:49:46;12.45
2025-05-07 19:49:44;-60.99
2025-05-07 19:49:43;-64.44
2025-05-07 19:49:41;-38.38
2025-05-07 19:49:39;89.14
2025-05-07 19:49:37;33.70
2025-05-07 19:49:35;-75.99
2025-05-07 19:49:34;-26.44
2025-05-07 19:49:32;-9.88
2025-05-07 19:49:30;19.89
2025-05-07 19:49:28;11.70
2025-05-07 19:49:26;-64.99
2025-05-07 19:49:25;-61.69
2025-05-07 19:49:23;-76.38
2025-05-07 19:49:21;3.64
2025-05-07 19:49:19;93.95
2025-05-07 19:49:17;-28.24
2025-05-07 19:49:16;-40.44
2025-05-07 19:49:14;-34.63
2025-05-07 19:49:12;61.64
2025-05-07 19:49:10;32.95
2025-05-07 19:49:08;-79.49
2025-05-07 19:49:07;-59.44
2025-05-07 19:49:05;-30.63
2025-05-07 19:49:03;80.64
2025-05-07 19:49:01;98.95
2025-05-07 19:48:59;-74.99
2025-05-07 19:48:58;-82.94
2025-05-07 19:48:56;-98.38
2025-05-07 19:48:54;33.64
2025-05-07 19:48:52;82.70
2025-05-07 19:48:50;-67.74
2025-05-07 19:48:49;-32.69
2025-05-07 19:48:47;-19.13
2025-05-07 19:48:45;68.39
2025-05-07 19:48:43;44.70
2025-05-07 19:48:41;-29.24
2025-05-07 19:48:40;-69.69
2025-05-07 19:48:38;-27.88
2025-05-07 19:48:36;1.89
2025-05-07 19:48:34;87.70
2025-05-07 19:48:32;-95.74
2025-05-07 19:48:31;-84.69
2025-05-07 19:48:29;-46.88
2025-05-07 19:48:27;92.39
2025-05-07 19:48:25;6.70
2025-05-07 19:48:23;-15.49
2025-05-07 19:48:22;-22.94
2025-05-07 19:48:20;-24.13
2025-05-07 19:48:18;50.39
2025-05-07 19:48:16;50.70
2025-05-07 19:48:14;-38.24
2025-05-07 19:48:13;-38.94
2025-05-07 19:48:11;-13.38
2025-05-07 19:48:09;19.14
2025-05-07 19:48:07;28.45
2025-05-07 19:48:05;-92.99
2025-05-07 19:48:04;-43.44
2025-05-07 19:48:02;-31.88
2025-05-07 19:48:00;45.89
2025-05-07 19:47:58;81.95
2025-05-07 19:47:56;-63.99
2025-05-07 19:47:55;-3.19
2025-05-07 19:47:53;-56.13
2025-05-07 19:47:51;95.39
2025-05-07 19:47:49;17.20
2025-05-07 19:47:47;-78.49
2025-05-07 19:47:46;-78.69
2025-05-07 19:47:44;-81.63
2025-05-07 19:47:42;79.39
2025-05-07 19:47:40;98.70
2025-05-07 19:47:38;-61.74
2025-05-07 19:47:37;-12.19
2025-05-07 19:47:35;-50.88
2025-05-07 19:47:33;3.39
2025-05-07 19:47:31;32.70
2025-05-07 19:47:29;-55.74
2025-05-07 19:47:28;-91.19
2025-05-07 19:47:26;-83.88
2025-05-07 19:47:24;44.14
