Fecha y Hora;TT-2015 - Temperatura mezclador M-201
2025-05-07 20:29:11;-6.69
2025-05-07 20:29:10;-14.94
2025-05-07 20:29:09;-21.69
2025-05-07 20:29:08;-66.94
2025-05-07 20:29:07;-26.69
2025-05-07 20:29:06;-40.69
2025-05-07 20:29:05;-23.94
2025-05-07 20:29:04;-85.94
2025-05-07 20:29:03;-4.94
2025-05-07 20:29:02;-65.94
2025-05-07 20:29:01;-77.19
2025-05-07 20:29:00;-53.19
2025-05-07 20:28:59;-36.94
2025-05-07 20:28:58;-36.94
2025-05-07 20:28:57;-9.94
2025-05-07 20:28:56;-77.19
2025-05-07 20:28:55;-56.44
2025-05-07 20:28:54;-78.19
2025-05-07 20:28:53;-2.19
2025-05-07 20:28:52;-47.44
2025-05-07 20:28:51;-80.44
2025-05-07 20:28:50;-94.94
2025-05-07 20:28:49;-56.94
2025-05-07 20:28:48;-83.19
2025-05-07 20:28:47;-28.44
2025-05-07 20:28:46;-92.69
2025-05-07 20:28:45;-95.44
2025-05-07 20:28:44;-11.69
2025-05-07 20:28:43;-69.19
2025-05-07 20:28:42;-45.19
2025-05-07 20:28:41;-37.94
2025-05-07 20:28:40;-28.44
2025-05-07 20:28:39;-45.19
2025-05-07 20:28:38;-82.69
2025-05-07 20:28:37;-59.19
2025-05-07 20:28:36;-13.94
2025-05-07 20:28:35;-94.94
2025-05-07 20:28:34;-63.19
2025-05-07 20:28:33;-16.19
2025-05-07 20:28:32;-28.44
2025-05-07 20:28:31;-55.94
2025-05-07 20:28:30;-69.44
2025-05-07 20:28:29;-10.19
2025-05-07 20:28:28;-43.19
2025-05-07 20:28:27;-71.69
2025-05-07 20:28:26;-51.44
2025-05-07 20:28:25;-51.44
2025-05-07 20:28:24;-27.44
2025-05-07 20:28:23;-5.19
2025-05-07 20:28:22;-5.19
2025-05-07 20:28:21;-98.94
2025-05-07 20:28:20;-77.19
2025-05-07 20:28:19;-94.94
2025-05-07 20:28:18;-94.44
2025-05-07 20:28:17;-8.44
2025-05-07 20:28:16;-54.19
2025-05-07 20:28:15;-61.44
2025-05-07 20:28:14;-4.44
2025-05-07 20:28:13;-87.19
2025-05-07 20:28:12;-39.19
2025-05-07 20:28:11;-56.44
2025-05-07 20:28:10;-93.94
2025-05-07 20:28:09;-15.19
2025-05-07 20:28:08;-41.94
2025-05-07 20:28:07;-25.19
2025-05-07 20:28:06;-91.69
2025-05-07 20:28:05;-65.94
2025-05-07 20:28:04;-60.44
2025-05-07 20:28:03;-17.94
2025-05-07 20:28:02;-65.94
2025-05-07 20:28:01;-89.44
2025-05-07 20:28:00;-10.69
2025-05-07 20:27:59;-78.94
2025-05-07 20:27:58;-88.44
2025-05-07 20:27:57;-45.44
2025-05-07 20:27:56;-73.94
2025-05-07 20:27:55;-63.19
2025-05-07 20:27:54;-74.94
2025-05-07 20:27:53;-98.94
2025-05-07 20:27:52;-86.69
2025-05-07 20:27:51;-41.44
2025-05-07 20:27:50;-29.69
2025-05-07 20:27:49;-96.19
2025-05-07 20:27:48;-72.69
2025-05-07 20:27:47;-86.69
2025-05-07 20:27:46;-34.69
2025-05-07 20:27:45;-44.19
2025-05-07 20:27:44;-6.19
2025-05-07 20:27:43;-17.94
2025-05-07 20:27:42;-8.44
2025-05-07 20:27:41;-15.69
2025-05-07 20:27:40;-43.69
2025-05-07 20:27:39;-93.94
2025-05-07 20:27:38;-63.19
2025-05-07 20:27:37;-72.69
2025-05-07 20:27:36;-40.94
2025-05-07 20:27:35;-1.44
2025-05-07 20:27:34;-83.44
2025-05-07 20:27:33;-74.44
2025-05-07 20:27:32;-21.44
2025-05-07 20:27:31;-91.19
2025-05-07 20:27:30;-87.94
2025-05-07 20:27:29;-33.69
2025-05-07 20:27:28;-49.44
2025-05-07 20:27:27;-25.44
2025-05-07 20:27:26;-54.44
2025-05-07 20:27:25;-89.69
2025-05-07 20:27:24;-53.94
2025-05-07 20:27:23;-64.94
2025-05-07 20:27:22;-50.94
2025-05-07 20:27:21;-98.44
2025-05-07 20:27:20;-99.69
2025-05-07 20:27:19;-48.19
2025-05-07 20:27:18;-73.94
2025-05-07 20:27:17;-26.94
2025-05-07 20:27:16;-74.44
2025-05-07 20:27:15;-98.44
2025-05-07 20:27:14;-21.94
2025-05-07 20:27:13;-38.69
2025-05-07 20:27:12;-57.69
2025-05-07 20:27:11;-35.94
2025-05-07 20:27:10;-14.69
2025-05-07 20:27:09;-81.19
2025-05-07 20:27:08;-26.44
2025-05-07 20:27:07;-26.44
2025-05-07 20:27:06;-5.19
2025-05-07 20:27:05;-6.94
2025-05-07 20:27:04;-64.44
2025-05-07 20:27:03;-45.44
2025-05-07 20:27:02;-69.44
2025-05-07 20:27:01;-12.44
2025-05-07 20:27:00;-45.44
2025-05-07 20:26:59;-42.69
2025-05-07 20:26:58;-97.94
2025-05-07 20:26:57;-3.69
2025-05-07 20:26:56;-48.94
2025-05-07 20:26:55;-9.94
2025-05-07 20:26:54;-75.19
2025-05-07 20:26:53;-18.19
2025-05-07 20:26:52;-62.19
2025-05-07 20:26:51;-66.69
2025-05-07 20:26:50;-52.69
2025-05-07 20:26:49;-76.19
2025-05-07 20:26:48;-44.94
2025-05-07 20:26:47;-35.94
2025-05-07 20:26:46;-14.19
2025-05-07 20:26:45;-1.44
2025-05-07 20:26:44;-72.94
2025-05-07 20:26:43;-48.44
2025-05-07 20:26:42;-22.69
2025-05-07 20:26:41;-56.19
2025-05-07 20:26:40;-66.19
2025-05-07 20:26:39;-61.19
2025-05-07 20:26:38;-42.19
2025-05-07 20:26:37;-6.94
2025-05-07 20:26:36;-2.44
2025-05-07 20:26:35;-6.94
2025-05-07 20:26:34;-82.94
2025-05-07 20:26:33;-40.44
2025-05-07 20:26:32;-83.44
2025-05-07 20:26:31;-18.19
2025-05-07 20:26:30;-6.94
2025-05-07 20:26:29;-6.44
2025-05-07 20:26:28;-25.44
2025-05-07 20:26:27;-87.94
2025-05-07 20:26:26;-42.94
2025-05-07 20:26:25;-24.94
2025-05-07 20:26:24;-16.69
2025-05-07 20:26:23;-71.94
2025-05-07 20:26:22;-95.44
2025-05-07 20:26:21;-32.69
2025-05-07 20:26:20;-15.94
2025-05-07 20:26:19;-49.44
2025-05-07 20:26:18;-18.19
2025-05-07 20:26:17;-94.69
2025-05-07 20:26:16;-77.94
2025-05-07 20:26:15;-85.19
2025-05-07 20:26:14;-42.19
2025-05-07 20:26:13;-39.44
2025-05-07 20:26:12;-99.69
2025-05-07 20:26:11;-82.94
2025-05-07 20:26:10;-72.94
2025-05-07 20:26:09;-49.44
2025-05-07 20:26:08;-46.69
2025-05-07 20:26:07;-25.44
2025-05-07 20:26:06;-13.69
2025-05-07 20:26:05;-80.19
2025-05-07 20:26:04;-30.44
2025-05-07 20:26:03;-39.44
2025-05-07 20:26:02;-20.44
2025-05-07 20:26:01;-58.44
2025-05-07 20:26:00;-34.94
2025-05-07 20:25:59;-80.19
2025-05-07 20:25:58;-18.19
2025-05-07 20:25:57;-94.19
2025-05-07 20:25:56;-75.19
2025-05-07 20:25:55;-51.19
2025-05-07 20:25:54;-31.69
2025-05-07 20:25:53;-60.94
2025-05-07 20:25:52;-97.19
2025-05-07 20:25:51;-69.94
2025-05-07 20:25:50;-30.69
2025-05-07 20:25:49;-70.94
2025-05-07 20:25:48;-78.19
2025-05-07 20:25:47;-56.94
2025-05-07 20:25:46;-24.94
2025-05-07 20:25:45;-20.44
2025-05-07 20:25:44;-72.94
2025-05-07 20:25:43;-34.44
2025-05-07 20:25:42;-17.69
2025-05-07 20:25:41;-98.69
2025-05-07 20:25:40;-13.19
2025-05-07 20:25:39;-10.44
2025-05-07 20:25:38;-72.44
2025-05-07 20:25:37;-0.94
2025-05-07 20:25:36;-43.44
2025-05-07 20:25:35;-5.44
2025-05-07 20:25:34;-86.44
2025-05-07 20:25:33;-81.94
2025-05-07 20:25:32;-17.69
2025-05-07 20:25:31;-5.94
2025-05-07 20:25:30;-0.94
2025-05-07 20:25:29;-0.94
2025-05-07 20:25:28;-12.69
2025-05-07 20:25:27;-32.19
2025-05-07 20:25:26;-77.44
2025-05-07 20:25:25;-7.69
2025-05-07 20:25:24;-98.69
2025-05-07 20:25:23;-59.69
2025-05-07 20:25:22;-6.19
2025-05-07 20:25:21;-71.44
2025-05-07 20:25:20;-45.19
2025-05-07 20:25:19;-7.69
2025-05-07 20:25:18;-41.19
2025-05-07 20:25:17;-67.44
2025-05-07 20:25:16;-47.94
2025-05-07 20:25:15;-95.94
2025-05-07 20:25:14;-22.19
2025-05-07 20:25:13;-3.19
2025-05-07 20:25:12;-76.94
2025-05-07 20:25:11;-93.69
2025-05-07 20:25:10;-81.44
2025-05-07 20:25:09;-76.94
2025-05-07 20:25:08;-88.69
2025-05-07 20:25:07;-62.44
2025-05-07 20:25:06;-9.94
2025-05-07 20:25:05;-76.94
2025-05-07 20:25:04;-57.44
2025-05-07 20:25:03;-80.94
2025-05-07 20:25:02;-42.44
2025-05-07 20:25:01;-51.94
2025-05-07 20:25:00;-9.44
2025-05-07 20:24:59;-78.19
2025-05-07 20:24:58;-71.44
2025-05-07 20:24:57;-97.69
2025-05-07 20:24:56;-94.94
2025-05-07 20:24:55;-61.94
2025-05-07 20:24:54;-81.44
2025-05-07 20:24:53;-64.19
2025-05-07 20:24:52;-67.69
2025-05-07 20:24:51;-58.19
2025-05-07 20:24:50;-10.69
2025-05-07 20:24:49;-97.19
2025-05-07 20:24:48;-1.69
2025-05-07 20:24:47;-21.69
2025-05-07 20:24:46;-45.69
2025-05-07 20:24:45;-21.19
2025-05-07 20:24:44;-59.69
2025-05-07 20:24:43;-7.19
2025-05-07 20:24:42;-61.94
2025-05-07 20:24:41;-69.19
2025-05-07 20:24:40;-66.94
2025-05-07 20:24:39;-9.44
2025-05-07 20:24:38;-31.19
2025-05-07 20:24:37;-70.94
2025-05-07 20:24:36;-73.69
2025-05-07 20:24:35;-42.94
2025-05-07 20:24:34;-69.19
2025-05-07 20:24:33;-25.69
2025-05-07 20:24:32;-69.19
2025-05-07 20:24:31;-28.44
2025-05-07 20:24:30;-54.69
2025-05-07 20:24:29;-42.44
2025-05-07 20:24:28;-16.69
2025-05-07 20:24:27;-32.94
2025-05-07 20:24:26;-37.94
2025-05-07 20:24:25;-88.19
2025-05-07 20:24:24;-45.19
2025-05-07 20:24:23;-79.19
2025-05-07 20:24:22;-61.94
2025-05-07 20:24:21;-95.69
2025-05-07 20:24:20;-39.19
2025-05-07 20:24:19;-92.44
2025-05-07 20:24:18;-53.19
2025-05-07 20:24:17;-31.44
2025-05-07 20:24:16;-99.44
2025-05-07 20:24:15;-40.19
2025-05-07 20:24:14;-63.69
2025-05-07 20:24:13;-96.69
2025-05-07 20:24:12;-49.19
2025-05-07 20:24:11;-91.19
2025-05-07 20:24:10;-27.44
2025-05-07 20:24:09;-55.44
2025-05-07 20:24:08;-65.44
2025-05-07 20:24:07;-88.94
2025-05-07 20:24:06;-45.94
2025-05-07 20:24:05;-15.69
2025-05-07 20:24:04;-97.19
2025-05-07 20:24:03;-3.94
2025-05-07 20:24:02;-92.19
2025-05-07 20:24:01;-15.19
2025-05-07 20:24:00;-35.19
2025-05-07 20:23:59;-11.19
2025-05-07 20:23:58;-22.94
2025-05-07 20:23:57;-10.69
2025-05-07 20:23:56;-27.94
2025-05-07 20:23:55;-70.94
2025-05-07 20:23:54;-25.19
2025-05-07 20:23:53;-65.94
2025-05-07 20:23:52;-44.69
2025-05-07 20:23:51;-25.19
2025-05-07 20:23:50;-80.69
2025-05-07 20:23:49;-38.69
2025-05-07 20:23:48;-19.19
2025-05-07 20:23:47;-55.44
2025-05-07 20:23:46;-28.69
2025-05-07 20:23:45;-44.19
2025-05-07 20:23:44;-20.69
2025-05-07 20:23:43;-55.94
2025-05-07 20:23:42;-38.69
2025-05-07 20:23:41;-82.19
2025-05-07 20:23:40;-20.19
2025-05-07 20:23:39;-65.94
2025-05-07 20:23:38;-46.44
2025-05-07 20:23:37;-15.69
2025-05-07 20:23:36;-98.94
2025-05-07 20:23:35;-3.94
2025-05-07 20:23:34;-63.19
2025-05-07 20:23:33;-70.44
2025-05-07 20:23:32;-98.94
2025-05-07 20:23:31;-62.69
2025-05-07 20:23:30;-46.44
2025-05-07 20:23:29;-77.19
2025-05-07 20:23:28;-84.44
2025-05-07 20:23:27;-93.94
2025-05-07 20:23:26;-74.94
2025-05-07 20:23:25;-74.94
2025-05-07 20:23:24;-88.94
2025-05-07 20:23:23;-92.94
2025-05-07 20:23:22;-43.69
2025-05-07 20:23:21;-10.19
2025-05-07 20:23:20;-28.69
2025-05-07 20:23:19;-40.44
2025-05-07 20:23:18;-77.44
2025-05-07 20:23:17;-77.44
2025-05-07 20:23:16;-56.19
2025-05-07 20:23:15;-25.44
2025-05-07 20:23:14;-52.69
2025-05-07 20:23:13;-31.44
2025-05-07 20:23:12;-72.19
2025-05-07 20:23:11;-36.94
2025-05-07 20:23:10;-69.94
2025-05-07 20:23:09;-67.19
2025-05-07 20:23:08;-17.44
2025-05-07 20:23:07;-98.44
2025-05-07 20:23:06;-76.19
2025-05-07 20:23:05;-55.44
2025-05-07 20:23:04;-17.44
2025-05-07 20:23:03;-69.94
2025-05-07 20:23:02;-98.44
2025-05-07 20:23:01;-5.69
2025-05-07 20:23:00;-60.44
2025-05-07 20:22:59;-62.69
2025-05-07 20:22:58;-91.19
2025-05-07 20:22:57;-78.94
2025-05-07 20:22:56;-2.94
2025-05-07 20:22:55;-50.44
2025-05-07 20:22:54;-2.94
2025-05-07 20:22:53;-35.94
2025-05-07 20:22:52;-10.19
2025-05-07 20:22:51;-95.69
2025-05-07 20:22:50;-35.94
2025-05-07 20:22:49;-4.69
2025-05-07 20:22:48;-97.94
2025-05-07 20:22:47;-3.19
2025-05-07 20:22:46;-58.94
2025-05-07 20:22:45;-5.94
2025-05-07 20:22:44;-8.69
2025-05-07 20:22:43;-98.69
2025-05-07 20:22:42;-96.44
2025-05-07 20:22:41;-40.44
2025-05-07 20:22:40;-45.44
2025-05-07 20:22:39;-47.69
2025-05-07 20:22:38;-23.69
2025-05-07 20:22:37;-37.69
2025-05-07 20:22:36;-45.44
2025-05-07 20:22:35;-81.19
2025-05-07 20:22:34;-83.44
2025-05-07 20:22:33;-61.69
2025-05-07 20:22:32;-87.94
2025-05-07 20:22:31;-97.44
2025-05-07 20:22:30;-80.44
2025-05-07 20:22:29;-51.19
2025-05-07 20:22:28;-12.69
2025-05-07 20:22:27;-89.19
2025-05-07 20:22:26;-31.69
2025-05-07 20:22:25;-58.44
2025-05-07 20:22:24;-57.94
2025-05-07 20:22:23;-5.94
2025-05-07 20:22:22;-33.19
2025-05-07 20:22:21;-4.19
2025-05-07 20:22:20;-0.19
2025-05-07 20:22:19;-99.69
2025-05-07 20:22:18;-54.44
2025-05-07 20:22:17;-25.94
2025-05-07 20:22:16;-35.69
2025-05-07 20:22:15;-10.44
2025-05-07 20:22:14;-53.44
2025-05-07 20:22:13;-17.69
2025-05-07 20:22:12;-0.44
2025-05-07 20:22:11;-46.69
2025-05-07 20:22:10;-68.44
2025-05-07 20:22:09;-99.19
2025-05-07 20:22:08;-16.44
2025-05-07 20:22:07;-11.44
2025-05-07 20:22:06;-80.69
2025-05-07 20:22:05;-54.44
2025-05-07 20:22:04;-71.19
2025-05-07 20:22:03;-30.44
2025-05-07 20:22:02;-73.44
2025-05-07 20:22:01;-49.44
2025-05-07 20:22:00;-37.19
2025-05-07 20:21:59;-13.69
2025-05-07 20:21:58;-86.44
2025-05-07 20:21:57;-91.94
2025-05-07 20:21:56;-34.94
2025-05-07 20:21:55;-63.44
2025-05-07 20:21:54;-61.19
2025-05-07 20:21:53;-1.94
2025-05-07 20:21:52;-37.19
2025-05-07 20:21:51;-58.94
2025-05-07 20:21:50;-51.69
2025-05-07 20:21:49;-82.94
2025-05-07 20:21:48;-10.94
2025-05-07 20:21:47;-53.44
2025-05-07 20:21:46;-92.44
2025-05-07 20:21:45;-84.19
2025-05-07 20:21:44;-69.19
2025-05-07 20:21:43;-94.94
2025-05-07 20:21:42;-71.44
2025-05-07 20:21:41;-90.44
2025-05-07 20:21:40;-67.94
2025-05-07 20:21:39;-51.69
2025-05-07 20:21:38;-6.69
2025-05-07 20:21:37;-19.94
2025-05-07 20:21:36;-33.44
2025-05-07 20:21:35;-31.19
2025-05-07 20:21:34;-50.69
2025-05-07 20:21:33;-36.19
2025-05-07 20:21:32;-34.44
2025-05-07 20:21:31;-8.19
2025-05-07 20:21:30;-10.94
2025-05-07 20:21:29;-22.19
2025-05-07 20:21:28;-3.19
2025-05-07 20:21:27;-74.69
2025-05-07 20:21:26;-84.19
2025-05-07 20:21:25;-89.19
2025-05-07 20:21:24;-0.94
2025-05-07 20:21:23;-79.69
2025-05-07 20:21:22;-12.69
2025-05-07 20:21:21;-79.69
2025-05-07 20:21:20;-34.44
2025-05-07 20:21:19;-46.19
2025-05-07 20:21:18;-0.44
2025-05-07 20:21:17;-45.69
2025-05-07 20:21:16;-31.69
2025-05-07 20:21:15;-55.19
2025-05-07 20:21:14;-43.94
2025-05-07 20:21:13;-34.69
2025-05-07 20:21:12;-99.94
2025-05-07 20:21:11;-75.44
2025-05-07 20:21:10;-50.19
2025-05-07 20:21:09;-86.44
2025-05-07 20:21:08;-36.19
2025-05-07 20:21:07;-12.69
2025-05-07 20:21:06;-55.69
2025-05-07 20:21:05;-5.44
2025-05-07 20:21:04;-41.19
2025-05-07 20:21:03;-31.69
2025-05-07 20:21:02;-59.69
2025-05-07 20:21:01;-41.19
2025-05-07 20:21:00;-71.94
2025-05-07 20:20:59;-64.69
2025-05-07 20:20:58;-64.69
2025-05-07 20:20:57;-64.19
2025-05-07 20:20:56;-0.44
2025-05-07 20:20:55;-45.69
2025-05-07 20:20:54;-59.69
2025-05-07 20:20:53;-28.94
2025-05-07 20:20:52;-52.44
2025-05-07 20:20:51;-52.94
2025-05-07 20:20:50;-24.44
2025-05-07 20:20:49;-22.19
2025-05-07 20:20:48;-85.94
2025-05-07 20:20:47;-56.94
2025-05-07 20:20:46;-29.69
2025-05-07 20:20:45;-69.19
2025-05-07 20:20:44;-23.44
2025-05-07 20:20:43;-54.19
2025-05-07 20:20:42;-40.94
2025-05-07 20:20:41;-51.44
2025-05-07 20:20:40;-73.94
2025-05-07 20:20:39;-49.19
2025-05-07 20:20:38;-55.44
2025-05-07 20:20:37;-19.44
2025-05-07 20:20:36;-64.69
2025-05-07 20:20:35;-50.19
2025-05-07 20:20:34;-78.69
2025-05-07 20:20:33;-90.44
2025-05-07 20:20:32;-85.44
2025-05-07 20:20:31;-21.69
2025-05-07 20:20:30;-85.94
2025-05-07 20:20:29;-35.69
2025-05-07 20:20:28;-21.19
2025-05-07 20:20:27;-26.19
2025-05-07 20:20:26;-9.94
2025-05-07 20:20:25;-49.19
2025-05-07 20:20:24;-42.44
2025-05-07 20:20:23;-65.94
2025-05-07 20:20:22;-64.19
2025-05-07 20:20:21;-49.69
2025-05-07 20:20:20;-2.19
2025-05-07 20:20:19;-49.69
2025-05-07 20:20:18;-63.69
2025-05-07 20:20:17;-39.69
2025-05-07 20:20:16;-85.44
2025-05-07 20:20:15;-89.94
2025-05-07 20:20:14;-66.44
2025-05-07 20:20:13;-37.94
2025-05-07 20:20:12;-63.69
2025-05-07 20:20:11;-20.69
2025-05-07 20:20:10;-50.44
2025-05-07 20:20:09;-93.44
2025-05-07 20:20:08;-12.44
2025-05-07 20:20:07;-31.44
2025-05-07 20:20:06;-25.69
2025-05-07 20:20:05;-54.19
2025-05-07 20:20:04;-44.19
2025-05-07 20:20:03;-7.19
2025-05-07 20:20:02;-44.69
2025-05-07 20:20:01;-40.19
2025-05-07 20:20:00;-82.69
2025-05-07 20:19:59;-32.44
2025-05-07 20:19:58;-39.69
2025-05-07 20:19:57;-32.94
2025-05-07 20:19:56;-46.44
2025-05-07 20:19:55;-8.44
2025-05-07 20:19:54;-82.19
2025-05-07 20:19:53;-50.94
2025-05-07 20:19:52;-50.94
2025-05-07 20:19:51;-29.69
2025-05-07 20:19:50;-24.69
2025-05-07 20:19:49;-55.94
2025-05-07 20:19:48;-3.94
2025-05-07 20:19:47;-44.19
2025-05-07 20:19:46;-56.44
2025-05-07 20:19:45;-17.94
2025-05-07 20:19:44;-20.19
2025-05-07 20:19:43;-20.19
2025-05-07 20:19:42;-70.44
2025-05-07 20:19:41;-94.44
2025-05-07 20:19:40;-85.69
2025-05-07 20:19:39;-11.94
2025-05-07 20:19:38;-0.19
2025-05-07 20:19:37;-14.19
2025-05-07 20:19:36;-21.94
2025-05-07 20:19:35;-82.69
2025-05-07 20:19:34;-20.69
2025-05-07 20:19:33;-36.94
2025-05-07 20:19:32;-17.94
2025-05-07 20:19:31;-60.94
2025-05-07 20:19:30;-50.94
2025-05-07 20:19:29;-34.69
2025-05-07 20:19:28;-70.44
2025-05-07 20:19:27;-8.44
2025-05-07 20:19:26;-25.19
2025-05-07 20:19:25;-1.19
2025-05-07 20:19:24;-6.19
2025-05-07 20:19:23;-67.19
2025-05-07 20:19:22;-45.94
2025-05-07 20:19:21;-8.44
2025-05-07 20:19:20;-77.69
2025-05-07 20:19:19;-64.94
2025-05-07 20:19:18;-77.19
2025-05-07 20:19:17;-10.69
2025-05-07 20:19:16;-5.69
2025-05-07 20:19:15;-98.94
2025-05-07 20:19:14;-77.19
2025-05-07 20:19:13;-5.69
2025-05-07 20:19:12;-41.44
2025-05-07 20:19:11;-53.19
2025-05-07 20:19:10;-0.69
2025-05-07 20:19:09;-50.94
2025-05-07 20:19:08;-99.19
2025-05-07 20:19:07;-68.44
2025-05-07 20:19:06;-56.19
2025-05-07 20:19:05;-34.44
2025-05-07 20:19:04;-47.69
2025-05-07 20:19:03;-6.94
2025-05-07 20:19:02;-66.69
2025-05-07 20:19:01;-73.94
2025-05-07 20:19:00;-47.69
2025-05-07 20:18:59;-85.19
2025-05-07 20:18:58;-78.44
2025-05-07 20:18:57;-40.94
2025-05-07 20:18:56;-2.94
2025-05-07 20:18:55;-88.94
2025-05-07 20:18:54;-57.69
2025-05-07 20:18:53;-55.44
2025-05-07 20:18:52;-83.94
2025-05-07 20:18:51;-62.19
2025-05-07 20:18:50;-0.69
2025-05-07 20:18:49;-50.44
2025-05-07 20:18:48;-66.69
2025-05-07 20:18:47;-34.19
2025-05-07 20:18:46;-9.69
2025-05-07 20:18:45;-69.44
2025-05-07 20:18:44;-88.44
2025-05-07 20:18:43;-10.19
2025-05-07 20:18:42;-40.94
2025-05-07 20:18:41;-35.94
2025-05-07 20:18:40;-31.44
2025-05-07 20:18:39;-86.19
2025-05-07 20:18:38;-57.19
2025-05-07 20:18:37;-53.94
2025-05-07 20:18:36;8.56
2025-05-07 20:18:35;-77.94
2025-05-07 20:18:34;-75.19
2025-05-07 20:18:33;44.31
2025-05-07 20:18:32;-0.19
2025-05-07 20:18:31;-66.69
2025-05-07 20:18:30;-0.19
2025-05-07 20:18:29;-59.44
2025-05-07 20:18:28;-33.69
2025-05-07 20:18:27;-24.19
2025-05-07 20:18:26;-90.69
2025-05-07 20:18:25;-2.44
2025-05-07 20:18:24;-38.19
2025-05-07 20:18:23;-97.44
2025-05-07 20:18:22;-92.94
2025-05-07 20:18:21;-66.69
2025-05-07 20:18:20;-11.44
2025-05-07 20:18:19;-16.94
2025-05-07 20:18:18;-19.19
2025-05-07 20:18:17;-64.44
2025-05-07 20:18:16;-40.44
2025-05-07 20:18:15;-1.94
2025-05-07 20:18:14;-96.94
2025-05-07 20:18:13;-29.94
2025-05-07 20:18:12;-79.69
2025-05-07 20:18:11;-99.19
2025-05-07 20:18:10;18.06
2025-05-07 20:18:09;-89.69
2025-05-07 20:18:08;70.56
2025-05-07 20:18:07;-42.19
2025-05-07 20:18:06;-82.44
2025-05-07 20:18:05;37.56
2025-05-07 20:18:04;81.06
2025-05-07 20:18:03;-43.94
2025-05-07 20:18:02;-1.44
2025-05-07 20:18:01;-30.44
2025-05-07 20:18:00;-6.94
2025-05-07 20:17:59;-18.69
2025-05-07 20:17:58;-47.19
2025-05-07 20:17:57;-16.44
2025-05-07 20:17:56;-85.19
2025-05-07 20:17:55;-89.69
2025-05-07 20:17:54;-20.94
2025-05-07 20:17:53;-3.69
2025-05-07 20:17:52;-47.19
2025-05-07 20:17:51;-6.94
2025-05-07 20:17:50;-49.44
2025-05-07 20:17:49;-4.19
2025-05-07 20:17:48;-1.94
2025-05-07 20:17:47;-70.69
2025-05-07 20:17:46;-49.44
2025-05-07 20:17:45;-20.94
2025-05-07 20:17:44;-87.44
2025-05-07 20:17:43;-61.19
2025-05-07 20:17:42;-82.44
2025-05-07 20:17:41;-1.44
2025-05-07 20:17:40;-10.94
2025-05-07 20:17:39;-1.44
2025-05-07 20:17:38;-86.94
2025-05-07 20:17:37;-66.19
2025-05-07 20:17:36;-46.69
2025-05-07 20:17:35;81.06
2025-05-07 20:17:34;6.81
2025-05-07 20:17:33;49.31
2025-05-07 20:17:32;68.81
2025-05-07 20:17:31;11.81
2025-05-07 20:17:30;-58.44
2025-05-07 20:17:29;-77.44
2025-05-07 20:17:28;-5.94
2025-05-07 20:17:27;-3.69
2025-05-07 20:17:26;30.31
2025-05-07 20:17:25;-24.94
2025-05-07 20:17:24;-8.69
2025-05-07 20:17:23;-15.94
2025-05-07 20:17:22;11.81
2025-05-07 20:17:21;47.56
2025-05-07 20:17:20;4.56
2025-05-07 20:17:19;18.06
2025-05-07 20:17:18;59.31
2025-05-07 20:17:17;49.31
2025-05-07 20:17:16;11.81
2025-05-07 20:17:15;-32.19
2025-05-07 20:17:14;-98.69
2025-05-07 20:17:13;-51.19
2025-05-07 20:17:12;77.81
2025-05-07 20:17:11;80.06
2025-05-07 20:17:10;-60.69
2025-05-07 20:17:09;17.31
2025-05-07 20:17:08;42.56
2025-05-07 20:17:07;87.31
2025-05-07 20:17:06;39.81
2025-05-07 20:17:05;-89.19
2025-05-07 20:17:04;0.56
2025-05-07 20:17:03;35.81
2025-05-07 20:17:02;93.31
2025-05-07 20:17:01;45.31
2025-05-07 20:17:00;2.81
2025-05-07 20:16:59;80.06
2025-05-07 20:16:58;49.31
2025-05-07 20:16:57;-79.69
2025-05-07 20:16:56;34.81
2025-05-07 20:16:55;75.56
2025-05-07 20:16:54;68.31
2025-05-07 20:16:53;78.31
2025-05-07 20:16:52;6.31
2025-05-07 20:16:51;13.56
2025-05-07 20:16:50;52.06
2025-05-07 20:16:49;54.31
2025-05-07 20:16:48;49.31
2025-05-07 20:16:47;58.81
2025-05-07 20:16:46;57.06
2025-05-07 20:16:45;44.31
2025-05-07 20:16:44;9.06
2025-05-07 20:15:05;64.65
2025-05-07 20:15:04;22.15
2025-05-07 20:15:03;3.15
2025-05-07 20:15:02;72.40
2025-05-07 20:15:01;17.65
2025-05-07 20:15:00;66.65
2025-05-07 20:14:59;73.40
2025-05-07 20:14:58;99.65
2025-05-07 20:14:57;82.40
2025-05-07 20:14:56;62.15
2025-05-07 20:14:55;46.15
2025-05-07 20:14:54;63.40
2025-05-07 20:14:53;48.40
2025-05-07 20:14:52;57.90
2025-05-07 20:14:51;53.40
2025-05-07 20:14:50;74.65
2025-05-07 20:14:49;66.15
2025-05-07 20:14:48;58.90
2025-05-07 20:14:47;61.15
2025-05-07 20:14:46;78.40
2025-05-07 20:14:45;9.15
2025-05-07 20:14:44;80.65
2025-05-07 20:14:43;90.15
2025-05-07 20:14:42;94.15
2025-05-07 20:14:41;91.90
2025-05-07 20:14:40;62.90
2025-05-07 20:14:39;1.40
2025-05-07 20:14:38;44.90
2025-05-07 20:14:37;91.40
2025-05-07 20:14:36;91.40
2025-05-07 20:14:35;22.65
2025-05-07 20:14:34;65.65
