Fecha y Hora;PIT-5010 - Presión entrada E-501
2025-05-07 18:11:36;8.27
2025-05-07 18:11:35;16.77
2025-05-07 18:11:34;25.27
2025-05-07 18:11:33;33.77
2025-05-07 18:11:32;42.27
2025-05-07 18:11:31;50.77
2025-05-07 18:11:30;59.27
2025-05-07 18:11:29;67.77
2025-05-07 18:11:28;76.27
2025-05-07 18:11:27;84.77
2025-05-07 18:11:26;93.27
2025-05-07 18:11:25;98.21
2025-05-07 18:11:24;89.71
2025-05-07 18:11:23;81.21
2025-05-07 18:11:22;72.71
2025-05-07 18:11:21;64.21
2025-05-07 18:11:20;55.71
2025-05-07 18:11:19;47.21
2025-05-07 18:11:18;38.71
2025-05-07 18:11:17;30.21
2025-05-07 18:11:16;21.71
2025-05-07 18:11:15;13.21
2025-05-07 18:11:14;4.71
2025-05-07 18:11:13;3.79
2025-05-07 18:11:12;12.29
2025-05-07 18:11:11;20.79
2025-05-07 18:11:10;29.29
2025-05-07 18:11:09;37.79
2025-05-07 18:11:08;46.29
2025-05-07 18:11:07;54.79
2025-05-07 18:11:06;63.29
2025-05-07 18:11:05;71.79
2025-05-07 18:11:04;80.29
2025-05-07 18:11:03;88.79
2025-05-07 18:11:02;97.29
2025-05-07 18:11:01;94.19
2025-05-07 18:11:00;85.69
2025-05-07 18:10:59;77.19
2025-05-07 18:10:58;68.69
2025-05-07 18:10:57;60.19
2025-05-07 18:10:56;51.69
2025-05-07 18:10:55;43.19
2025-05-07 18:10:54;34.69
2025-05-07 18:10:53;26.19
2025-05-07 18:10:52;17.69
2025-05-07 18:10:51;9.19
2025-05-07 18:10:50;0.69
2025-05-07 18:10:49;7.81
2025-05-07 18:10:48;16.31
2025-05-07 18:10:47;24.81
2025-05-07 18:10:46;33.31
2025-05-07 18:10:45;41.81
2025-05-07 18:10:44;50.31
2025-05-07 18:10:43;58.81
2025-05-07 18:10:42;67.31
2025-05-07 18:10:41;75.81
2025-05-07 18:10:40;84.31
2025-05-07 18:10:39;92.81
2025-05-07 18:10:38;98.67
2025-05-07 18:10:37;90.17
2025-05-07 18:10:36;81.67
2025-05-07 18:10:35;73.17
2025-05-07 18:10:34;64.67
2025-05-07 18:10:33;56.17
2025-05-07 18:10:32;47.67
2025-05-07 18:10:31;39.17
2025-05-07 18:10:30;30.67
2025-05-07 18:10:29;22.17
2025-05-07 18:10:28;13.67
2025-05-07 18:10:27;5.17
2025-05-07 18:10:26;3.33
2025-05-07 18:10:25;11.83
2025-05-07 18:10:24;20.33
2025-05-07 18:10:23;28.83
2025-05-07 18:10:22;37.33
2025-05-07 18:10:21;45.83
2025-05-07 18:10:20;54.33
2025-05-07 18:10:19;62.83
2025-05-07 18:10:18;71.33
2025-05-07 18:10:17;79.83
2025-05-07 18:10:16;88.33
2025-05-07 18:10:15;96.83
2025-05-07 18:10:14;94.65
2025-05-07 18:10:13;86.15
2025-05-07 18:10:12;77.65
2025-05-07 18:10:11;69.15
2025-05-07 18:10:10;60.65
2025-05-07 18:10:09;52.15
2025-05-07 18:10:08;43.65
2025-05-07 18:10:07;35.15
2025-05-07 18:10:06;26.65
2025-05-07 18:10:05;18.15
2025-05-07 18:10:04;9.65
2025-05-07 18:10:03;1.15
2025-05-07 18:10:02;7.35
2025-05-07 18:10:01;15.85
2025-05-07 18:10:00;24.35
2025-05-07 18:09:59;32.85
2025-05-07 18:09:58;41.35
2025-05-07 18:09:57;49.85
2025-05-07 18:09:56;58.35
2025-05-07 18:09:55;66.85
2025-05-07 18:09:54;75.35
2025-05-07 18:09:53;83.85
2025-05-07 18:09:52;92.35
2025-05-07 18:09:51;99.13
2025-05-07 18:09:50;90.63
2025-05-07 18:09:49;82.13
2025-05-07 18:09:48;73.63
2025-05-07 18:09:47;65.13
2025-05-07 18:09:46;56.63
2025-05-07 18:09:45;48.13
2025-05-07 18:09:44;39.63
2025-05-07 18:09:43;31.13
2025-05-07 18:09:42;22.63
2025-05-07 18:09:41;14.13
2025-05-07 18:09:40;5.63
2025-05-07 18:09:39;2.87
2025-05-07 18:09:38;11.37
2025-05-07 18:09:37;19.87
2025-05-07 18:09:36;28.37
2025-05-07 18:09:35;36.87
2025-05-07 18:09:34;45.37
2025-05-07 18:09:33;53.87
2025-05-07 18:09:32;62.37
2025-05-07 18:09:31;70.87
2025-05-07 18:09:30;79.37
2025-05-07 18:09:29;87.87
2025-05-07 18:09:28;96.37
2025-05-07 18:09:27;95.11
2025-05-07 18:09:26;86.61
2025-05-07 18:09:25;78.11
2025-05-07 18:09:24;69.61
2025-05-07 18:09:23;61.11
2025-05-07 18:09:22;52.61
2025-05-07 18:09:21;44.11
2025-05-07 18:09:20;35.61
2025-05-07 18:09:19;27.11
2025-05-07 18:09:18;18.61
2025-05-07 18:09:17;10.11
2025-05-07 18:09:16;1.61
2025-05-07 18:09:15;6.89
2025-05-07 18:09:14;15.39
2025-05-07 18:09:13;23.89
2025-05-07 18:09:12;32.39
2025-05-07 18:09:11;40.89
2025-05-07 18:09:10;49.39
2025-05-07 18:09:09;57.89
2025-05-07 18:09:08;66.39
2025-05-07 18:09:07;74.89
2025-05-07 18:09:06;83.39
2025-05-07 18:09:05;91.89
2025-05-07 18:09:04;99.59
2025-05-07 18:09:03;91.09
2025-05-07 18:09:02;82.59
2025-05-07 18:09:01;74.09
2025-05-07 18:09:00;65.59
2025-05-07 18:08:59;57.09
2025-05-07 18:08:58;48.59
2025-05-07 18:08:57;40.09
2025-05-07 18:08:56;31.59
2025-05-07 18:08:55;23.09
2025-05-07 18:08:54;14.59
2025-05-07 18:08:53;6.09
2025-05-07 18:08:52;2.41
2025-05-07 18:08:51;10.91
2025-05-07 18:08:50;19.41
2025-05-07 18:08:49;27.91
2025-05-07 18:08:48;36.41
2025-05-07 18:08:47;44.91
2025-05-07 18:08:46;53.41
2025-05-07 18:08:45;61.91
2025-05-07 18:08:44;70.41
2025-05-07 18:08:43;78.91
2025-05-07 18:08:42;87.41
2025-05-07 18:08:41;95.91
2025-05-07 18:08:40;95.57
2025-05-07 18:08:39;87.07
2025-05-07 18:08:38;78.57
2025-05-07 18:08:37;70.07
2025-05-07 18:08:36;61.57
2025-05-07 18:08:35;53.07
2025-05-07 18:08:34;44.57
2025-05-07 18:08:33;36.07
2025-05-07 18:08:32;27.57
2025-05-07 18:08:31;19.07
2025-05-07 18:08:30;10.57
2025-05-07 18:08:29;2.07
2025-05-07 18:08:28;6.43
2025-05-07 18:08:27;14.93
2025-05-07 18:08:26;23.43
2025-05-07 18:08:25;31.93
2025-05-07 18:08:24;40.43
2025-05-07 18:08:23;48.93
2025-05-07 18:08:22;57.43
2025-05-07 18:08:21;65.93
2025-05-07 18:08:20;74.43
2025-05-07 18:08:19;82.93
2025-05-07 18:08:18;91.43
2025-05-07 18:08:17;99.93
2025-05-07 18:08:16;91.55
2025-05-07 18:08:15;83.05
2025-05-07 18:08:14;74.55
2025-05-07 18:08:13;66.05
2025-05-07 18:08:12;57.55
2025-05-07 18:08:11;49.05
2025-05-07 18:08:10;40.55
2025-05-07 18:08:09;32.05
2025-05-07 18:08:08;23.55
2025-05-07 18:08:07;15.05
2025-05-07 18:08:06;6.55
2025-05-07 18:08:05;1.95
2025-05-07 18:08:04;10.45
2025-05-07 18:08:03;18.95
2025-05-07 18:08:02;27.45
2025-05-07 18:08:01;35.95
2025-05-07 18:08:00;44.45
2025-05-07 18:07:59;52.95
2025-05-07 18:07:58;61.45
2025-05-07 18:07:57;69.95
2025-05-07 18:07:56;78.45
2025-05-07 18:07:55;86.95
2025-05-07 18:07:54;95.45
2025-05-07 18:07:53;96.03
2025-05-07 18:07:52;87.53
2025-05-07 18:07:51;79.03
2025-05-07 18:07:50;70.53
2025-05-07 18:07:49;62.03
2025-05-07 18:07:48;53.53
2025-05-07 18:07:47;45.03
2025-05-07 18:07:46;36.53
2025-05-07 18:07:45;28.03
2025-05-07 18:07:44;19.53
2025-05-07 18:07:43;11.03
2025-05-07 18:07:42;2.53
2025-05-07 18:07:41;5.97
2025-05-07 18:07:40;14.47
2025-05-07 18:07:39;22.97
2025-05-07 18:07:38;31.47
2025-05-07 18:07:37;39.97
2025-05-07 18:07:36;48.47
2025-05-07 18:07:35;56.97
2025-05-07 18:07:34;65.47
2025-05-07 18:07:33;73.97
2025-05-07 18:07:32;82.47
2025-05-07 18:07:31;90.97
2025-05-07 18:07:30;99.47
2025-05-07 18:07:29;92.01
2025-05-07 18:07:28;83.51
2025-05-07 18:07:27;75.01
2025-05-07 18:07:26;66.51
2025-05-07 18:07:25;58.01
2025-05-07 18:07:24;49.51
2025-05-07 18:07:23;41.01
2025-05-07 18:07:22;32.51
2025-05-07 18:07:21;24.01
2025-05-07 18:07:20;15.51
2025-05-07 18:07:19;7.01
2025-05-07 18:07:18;1.49
2025-05-07 18:07:17;9.99
2025-05-07 18:07:16;18.49
2025-05-07 18:07:15;26.99
2025-05-07 18:07:14;35.49
2025-05-07 18:07:13;43.99
2025-05-07 18:07:12;52.49
2025-05-07 18:07:11;60.99
2025-05-07 18:07:10;69.49
2025-05-07 18:07:09;77.99
2025-05-07 18:07:08;86.49
2025-05-07 18:07:07;94.99
2025-05-07 18:07:06;96.49
2025-05-07 18:07:05;87.99
2025-05-07 18:07:04;79.49
2025-05-07 18:07:03;70.99
2025-05-07 18:07:02;62.49
2025-05-07 18:07:01;53.99
2025-05-07 18:07:00;45.49
2025-05-07 18:06:59;36.99
2025-05-07 18:06:58;28.49
2025-05-07 18:06:57;19.99
2025-05-07 18:06:56;11.49
2025-05-07 18:06:55;2.99
2025-05-07 18:06:54;5.51
2025-05-07 18:06:53;14.01
2025-05-07 18:06:52;22.51
2025-05-07 18:06:51;31.01
2025-05-07 18:06:50;39.51
2025-05-07 18:06:49;48.01
2025-05-07 18:06:48;56.51
2025-05-07 18:06:47;65.01
2025-05-07 18:06:46;73.51
2025-05-07 18:06:45;82.01
2025-05-07 18:06:44;90.51
2025-05-07 18:06:43;99.01
2025-05-07 18:06:42;92.47
2025-05-07 18:06:41;83.97
2025-05-07 18:06:40;75.47
2025-05-07 18:06:39;66.97
2025-05-07 18:06:38;58.47
2025-05-07 18:06:37;49.97
2025-05-07 18:06:36;41.47
2025-05-07 18:06:35;32.97
2025-05-07 18:06:34;24.47
2025-05-07 18:06:33;15.97
2025-05-07 18:06:32;7.47
2025-05-07 18:06:31;1.03
2025-05-07 18:06:30;9.53
2025-05-07 18:06:29;18.03
2025-05-07 18:06:28;26.53
2025-05-07 18:06:27;35.03
2025-05-07 18:06:26;43.53
2025-05-07 18:06:25;52.03
2025-05-07 18:06:24;60.53
2025-05-07 18:06:23;69.03
2025-05-07 18:06:22;77.53
2025-05-07 18:06:21;86.03
2025-05-07 18:06:20;94.53
2025-05-07 18:06:19;96.95
2025-05-07 18:06:18;88.45
2025-05-07 18:06:17;79.95
2025-05-07 18:06:16;71.45
2025-05-07 18:06:15;62.95
2025-05-07 18:06:14;54.45
2025-05-07 18:06:13;45.95
2025-05-07 18:06:12;37.45
2025-05-07 18:06:11;28.95
2025-05-07 18:06:10;20.45
2025-05-07 18:06:09;11.95
2025-05-07 18:06:08;3.45
2025-05-07 18:06:07;5.05
2025-05-07 18:06:06;13.55
2025-05-07 18:06:05;22.05
2025-05-07 18:06:04;30.55
2025-05-07 18:06:03;39.05
2025-05-07 18:06:02;47.55
2025-05-07 18:06:01;56.05
2025-05-07 18:06:00;64.55
2025-05-07 18:05:59;73.05
2025-05-07 18:05:58;81.55
2025-05-07 18:05:57;90.05
2025-05-07 18:05:56;98.55
2025-05-07 18:05:55;92.93
2025-05-07 18:05:54;84.43
2025-05-07 18:05:53;75.93
2025-05-07 18:05:52;67.43
2025-05-07 18:05:51;58.93
2025-05-07 18:05:50;50.43
2025-05-07 18:05:49;41.93
2025-05-07 18:05:48;33.43
2025-05-07 18:05:47;24.93
2025-05-07 18:05:46;16.43
2025-05-07 18:05:45;7.93
2025-05-07 18:05:44;0.57
2025-05-07 18:05:43;9.07
2025-05-07 18:05:42;17.57
2025-05-07 18:05:41;26.07
2025-05-07 18:05:40;34.57
2025-05-07 18:05:39;43.07
2025-05-07 18:05:38;51.57
2025-05-07 18:05:37;60.07
2025-05-07 18:05:36;68.57
2025-05-07 18:05:35;77.07
2025-05-07 18:05:34;85.57
2025-05-07 18:05:33;94.07
2025-05-07 18:05:32;97.41
2025-05-07 18:05:31;88.91
2025-05-07 18:05:30;80.41
2025-05-07 18:05:29;71.91
2025-05-07 18:05:28;63.41
2025-05-07 18:05:27;54.91
2025-05-07 18:05:26;46.41
2025-05-07 18:05:25;37.91
2025-05-07 18:05:24;29.41
2025-05-07 18:05:23;20.91
2025-05-07 18:05:22;12.41
2025-05-07 18:05:21;3.91
2025-05-07 18:05:20;4.59
2025-05-07 18:05:19;13.09
2025-05-07 18:05:18;21.59
2025-05-07 18:05:17;30.09
2025-05-07 18:05:16;38.59
2025-05-07 18:05:15;47.09
2025-05-07 18:05:14;55.59
2025-05-07 18:05:13;64.09
2025-05-07 18:05:12;72.59
2025-05-07 18:05:11;81.09
2025-05-07 18:05:10;89.59
2025-05-07 18:05:09;98.09
2025-05-07 18:05:08;93.39
2025-05-07 18:05:07;84.89
2025-05-07 18:05:06;76.39
2025-05-07 18:05:05;67.89
2025-05-07 18:05:04;59.39
2025-05-07 18:05:03;50.89
2025-05-07 18:05:02;42.39
2025-05-07 18:05:01;33.89
2025-05-07 18:05:00;25.39
2025-05-07 18:04:59;16.89
2025-05-07 18:04:58;8.39
2025-05-07 18:04:57;0.11
2025-05-07 18:04:56;8.61
2025-05-07 18:04:55;17.11
2025-05-07 18:04:54;25.61
2025-05-07 18:04:53;34.11
2025-05-07 18:04:52;42.61
2025-05-07 18:04:51;51.11
2025-05-07 18:04:50;59.61
2025-05-07 18:04:49;68.11
2025-05-07 18:04:48;76.61
2025-05-07 18:04:47;85.11
2025-05-07 18:04:46;93.61
2025-05-07 18:04:45;97.87
2025-05-07 18:04:44;89.37
2025-05-07 18:04:43;80.87
2025-05-07 18:04:42;72.37
2025-05-07 18:04:41;63.87
2025-05-07 18:04:40;55.37
2025-05-07 18:04:39;46.87
2025-05-07 18:04:38;38.37
2025-05-07 18:04:37;29.87
2025-05-07 18:04:36;21.37
2025-05-07 18:04:35;12.87
2025-05-07 18:04:34;4.37
2025-05-07 18:04:33;4.13
2025-05-07 18:04:32;12.63
2025-05-07 18:04:31;21.13
2025-05-07 18:04:30;29.63
2025-05-07 18:04:29;38.13
2025-05-07 18:04:28;46.63
2025-05-07 18:04:27;55.13
2025-05-07 18:04:26;63.63
2025-05-07 18:04:25;72.13
2025-05-07 18:04:24;80.63
2025-05-07 18:04:23;89.13
2025-05-07 18:04:22;97.63
2025-05-07 18:04:21;93.85
2025-05-07 18:04:20;85.35
2025-05-07 18:04:19;76.85
2025-05-07 18:04:18;68.35
2025-05-07 18:04:17;59.85
2025-05-07 18:04:16;51.35
2025-05-07 18:04:15;42.85
2025-05-07 18:04:14;34.35
2025-05-07 18:04:13;25.85
2025-05-07 18:04:12;17.35
2025-05-07 18:04:11;8.85
2025-05-07 18:04:10;0.35
2025-05-07 18:04:09;8.15
2025-05-07 18:04:08;16.65
2025-05-07 18:04:07;25.15
2025-05-07 18:04:06;33.65
2025-05-07 18:04:05;42.15
2025-05-07 18:04:04;50.65
2025-05-07 18:04:03;59.15
2025-05-07 18:04:02;67.65
2025-05-07 18:04:01;76.15
2025-05-07 18:04:00;84.65
2025-05-07 18:03:59;93.15
2025-05-07 18:03:58;98.33
2025-05-07 18:03:57;89.83
2025-05-07 18:03:56;81.33
2025-05-07 18:03:55;72.83
2025-05-07 18:03:54;64.33
2025-05-07 18:03:53;55.83
2025-05-07 18:03:52;47.33
2025-05-07 18:03:51;38.83
2025-05-07 18:03:50;30.33
2025-05-07 18:03:49;21.83
2025-05-07 18:03:48;13.33
2025-05-07 18:03:47;4.83
2025-05-07 18:03:46;3.67
2025-05-07 18:03:45;12.17
2025-05-07 18:03:44;20.67
2025-05-07 18:03:43;29.17
2025-05-07 18:03:42;37.67
2025-05-07 18:03:41;46.17
2025-05-07 18:03:40;54.67
2025-05-07 18:03:39;63.17
2025-05-07 18:03:38;71.67
2025-05-07 18:03:37;80.17
2025-05-07 18:03:36;88.67
2025-05-07 18:03:35;97.17
2025-05-07 18:03:34;94.31
2025-05-07 18:03:33;85.81
2025-05-07 18:03:32;77.31
2025-05-07 18:03:31;68.81
2025-05-07 18:03:30;60.31
2025-05-07 18:03:29;51.81
2025-05-07 18:03:28;43.31
2025-05-07 18:03:27;34.81
2025-05-07 18:03:26;26.31
2025-05-07 18:03:25;17.81
2025-05-07 18:03:24;9.31
2025-05-07 18:03:23;0.81
2025-05-07 18:03:22;7.69
2025-05-07 18:03:21;16.19
2025-05-07 18:03:20;24.69
2025-05-07 18:03:19;33.19
2025-05-07 18:03:18;41.69
2025-05-07 18:03:17;50.19
2025-05-07 18:03:16;58.69
2025-05-07 18:03:15;67.19
2025-05-07 18:03:14;75.69
2025-05-07 18:03:13;84.19
2025-05-07 18:03:12;92.69
2025-05-07 18:03:11;98.79
2025-05-07 18:03:10;90.29
2025-05-07 18:03:09;81.79
2025-05-07 18:03:08;73.29
2025-05-07 18:03:07;64.79
2025-05-07 18:03:06;56.29
2025-05-07 18:03:05;47.79
2025-05-07 18:03:04;39.29
2025-05-07 18:03:03;30.79
2025-05-07 18:03:02;22.29
2025-05-07 18:03:01;13.79
2025-05-07 18:03:00;5.29
2025-05-07 18:02:59;3.21
2025-05-07 18:02:58;11.71
2025-05-07 18:02:57;20.21
2025-05-07 18:02:56;28.71
2025-05-07 18:02:55;37.21
2025-05-07 18:02:54;45.71
2025-05-07 18:02:53;54.21
2025-05-07 18:02:52;62.71
2025-05-07 18:02:51;71.21
2025-05-07 18:02:50;79.71
2025-05-07 18:02:49;88.21
2025-05-07 18:02:48;96.71
2025-05-07 18:02:47;94.77
2025-05-07 18:02:46;86.27
2025-05-07 18:02:45;77.77
2025-05-07 18:02:44;69.27
2025-05-07 18:02:43;60.77
2025-05-07 18:02:42;52.27
2025-05-07 18:02:41;43.77
2025-05-07 18:02:40;35.27
2025-05-07 18:02:39;26.77
2025-05-07 18:02:38;18.27
2025-05-07 18:02:37;9.77
2025-05-07 18:02:36;1.27
2025-05-07 18:02:35;7.23
2025-05-07 18:02:34;15.73
2025-05-07 18:02:33;24.23
2025-05-07 18:02:32;32.73
2025-05-07 18:02:31;41.23
2025-05-07 18:02:30;49.73
2025-05-07 18:02:29;58.23
2025-05-07 18:02:28;66.73
2025-05-07 18:02:27;75.23
2025-05-07 18:02:26;83.73
2025-05-07 18:02:25;92.23
2025-05-07 18:02:24;99.25
2025-05-07 18:02:23;90.75
2025-05-07 18:02:22;82.25
2025-05-07 18:02:21;73.75
2025-05-07 18:02:20;65.25
2025-05-07 18:02:19;56.75
2025-05-07 18:02:18;48.25
2025-05-07 18:02:17;39.75
2025-05-07 18:02:16;31.25
2025-05-07 18:02:15;22.75
2025-05-07 18:02:14;14.25
2025-05-07 18:02:13;5.75
2025-05-07 18:02:12;2.75
2025-05-07 18:02:11;11.25
2025-05-07 18:02:10;19.75
2025-05-07 18:02:09;28.25
2025-05-07 18:02:08;36.75
2025-05-07 18:02:07;45.25
2025-05-07 18:02:06;53.75
2025-05-07 18:02:05;62.25
2025-05-07 18:02:04;70.75
2025-05-07 18:02:03;79.25
2025-05-07 18:02:02;87.75
2025-05-07 18:02:01;96.25
2025-05-07 18:02:00;95.23
2025-05-07 18:01:59;86.73
2025-05-07 18:01:58;78.23
2025-05-07 18:01:57;69.73
2025-05-07 18:01:56;61.23
2025-05-07 18:01:55;52.73
2025-05-07 18:01:54;44.23
2025-05-07 18:01:53;35.73
2025-05-07 18:01:52;27.23
2025-05-07 18:01:51;18.73
2025-05-07 18:01:50;10.23
2025-05-07 18:01:49;1.73
2025-05-07 18:01:48;6.77
2025-05-07 18:01:47;15.27
2025-05-07 18:01:46;23.77
2025-05-07 18:01:45;32.27
2025-05-07 18:01:44;40.77
2025-05-07 18:01:43;49.27
2025-05-07 18:01:42;57.77
2025-05-07 18:01:41;66.27
2025-05-07 18:01:40;74.77
2025-05-07 18:01:39;83.27
2025-05-07 18:01:38;91.77
2025-05-07 18:01:37;99.71
2025-05-07 18:01:36;91.21
2025-05-07 18:01:35;82.71
2025-05-07 18:01:34;74.21
2025-05-07 18:01:33;65.71
2025-05-07 18:01:32;57.21
2025-05-07 18:01:31;48.71
2025-05-07 18:01:30;40.21
2025-05-07 18:01:29;31.71
2025-05-07 18:01:28;23.21
2025-05-07 18:01:27;14.71
2025-05-07 18:01:26;6.21
2025-05-07 18:01:25;2.29
2025-05-07 18:01:24;10.79
2025-05-07 18:01:23;19.29
2025-05-07 18:01:22;27.79
2025-05-07 18:01:21;36.29
2025-05-07 18:01:20;44.79
2025-05-07 18:01:19;53.29
2025-05-07 18:01:18;61.79
2025-05-07 18:01:17;70.29
2025-05-07 18:01:16;78.79
2025-05-07 18:01:15;87.29
2025-05-07 18:01:14;95.79
2025-05-07 18:01:13;95.69
2025-05-07 18:01:12;87.19
2025-05-07 18:01:11;78.69
2025-05-07 18:01:10;70.19
2025-05-07 18:01:09;61.69
2025-05-07 18:01:08;53.19
2025-05-07 18:01:07;44.69
2025-05-07 18:01:06;36.19
2025-05-07 18:01:05;27.69
2025-05-07 18:01:04;19.19
2025-05-07 18:01:03;10.69
2025-05-07 18:01:02;2.19
2025-05-07 18:01:01;6.31
2025-05-07 18:01:00;14.81
2025-05-07 18:00:59;23.31
2025-05-07 18:00:58;31.81
2025-05-07 18:00:57;40.31
2025-05-07 18:00:56;48.81
2025-05-07 18:00:55;57.31
2025-05-07 18:00:54;65.81
2025-05-07 18:00:53;74.31
2025-05-07 18:00:52;82.81
2025-05-07 18:00:51;91.31
2025-05-07 18:00:50;99.81
2025-05-07 18:00:49;91.67
2025-05-07 18:00:48;83.17
2025-05-07 18:00:47;74.67
2025-05-07 18:00:46;66.17
2025-05-07 18:00:45;57.67
2025-05-07 18:00:44;49.17
2025-05-07 18:00:43;40.67
2025-05-07 18:00:42;32.17
2025-05-07 18:00:41;23.67
2025-05-07 18:00:40;15.17
2025-05-07 18:00:39;6.67
2025-05-07 18:00:38;1.83
2025-05-07 18:00:37;10.33
2025-05-07 18:00:36;18.83
2025-05-07 18:00:35;27.33
2025-05-07 18:00:34;35.83
2025-05-07 18:00:33;44.33
2025-05-07 18:00:32;52.83
2025-05-07 18:00:31;61.33
2025-05-07 18:00:30;69.83
2025-05-07 18:00:29;78.33
2025-05-07 18:00:28;86.83
2025-05-07 18:00:27;95.33
2025-05-07 18:00:26;96.15
2025-05-07 18:00:25;87.65
2025-05-07 18:00:24;79.15
2025-05-07 18:00:23;70.65
2025-05-07 18:00:22;62.15
2025-05-07 18:00:21;53.65
2025-05-07 18:00:20;45.15
2025-05-07 18:00:19;36.65
2025-05-07 18:00:18;28.15
2025-05-07 18:00:17;19.65
2025-05-07 18:00:16;11.15
2025-05-07 18:00:15;2.65
2025-05-07 18:00:14;5.85
2025-05-07 18:00:13;14.35
2025-05-07 18:00:12;22.85
2025-05-07 18:00:11;31.35
2025-05-07 18:00:10;39.85
2025-05-07 18:00:09;48.35
2025-05-07 18:00:08;56.85
2025-05-07 18:00:07;65.35
2025-05-07 18:00:06;73.85
2025-05-07 18:00:05;82.35
2025-05-07 18:00:04;90.85
2025-05-07 18:00:03;99.35
2025-05-07 18:00:02;92.13
2025-05-07 18:00:01;83.63
2025-05-07 18:00:00;75.13
2025-05-07 17:59:59;66.63
2025-05-07 17:59:58;58.13
2025-05-07 17:59:57;49.63
2025-05-07 17:59:56;41.13
2025-05-07 17:59:55;32.63
2025-05-07 17:59:54;24.13
2025-05-07 17:59:53;15.63
2025-05-07 17:59:52;7.13
2025-05-07 17:59:51;1.37
2025-05-07 17:59:50;9.87
2025-05-07 17:59:49;18.37
2025-05-07 17:59:48;26.87
2025-05-07 17:59:47;35.37
2025-05-07 17:59:46;43.87
2025-05-07 17:59:45;52.37
2025-05-07 17:59:44;60.87
2025-05-07 17:59:43;69.37
2025-05-07 17:59:42;77.87
2025-05-07 17:59:41;86.37
2025-05-07 17:59:40;94.87
2025-05-07 17:59:39;96.61
2025-05-07 17:59:38;88.11
2025-05-07 17:59:37;79.61
2025-05-07 17:59:36;71.11
2025-05-07 17:59:35;62.61
2025-05-07 17:59:34;54.11
2025-05-07 17:59:33;45.61
2025-05-07 17:59:32;37.11
2025-05-07 17:59:31;28.61
2025-05-07 17:59:30;20.11
2025-05-07 17:59:29;11.61
2025-05-07 17:59:28;3.11
2025-05-07 17:59:27;5.39
2025-05-07 17:59:26;13.89
2025-05-07 17:59:25;22.39
2025-05-07 17:59:24;30.89
2025-05-07 17:59:23;39.39
2025-05-07 17:59:22;47.89
2025-05-07 17:59:21;56.39
2025-05-07 17:59:20;64.89
2025-05-07 17:59:19;73.39
2025-05-07 17:59:18;81.89
2025-05-07 17:59:17;90.39
2025-05-07 17:59:16;98.89
2025-05-07 17:59:15;92.59
2025-05-07 17:59:14;84.09
2025-05-07 17:59:13;75.59
2025-05-07 17:59:12;67.09
2025-05-07 17:59:11;58.59
2025-05-07 17:59:10;50.09
2025-05-07 17:59:09;41.59
2025-05-07 17:59:08;33.09
2025-05-07 17:59:07;24.59
2025-05-07 17:59:06;16.09
2025-05-07 17:59:05;7.59
2025-05-07 17:59:04;0.91
2025-05-07 17:59:03;9.41
2025-05-07 17:59:02;17.91
2025-05-07 17:59:01;26.41
2025-05-07 17:59:00;34.91
2025-05-07 17:58:59;43.41
2025-05-07 17:58:58;51.91
2025-05-07 17:58:57;60.41
2025-05-07 17:58:56;68.91
2025-05-07 17:58:55;77.41
2025-05-07 17:58:54;85.91
2025-05-07 17:58:53;94.41
2025-05-07 17:58:52;97.07
2025-05-07 17:58:51;88.57
2025-05-07 17:58:50;80.07
2025-05-07 17:58:49;71.57
2025-05-07 17:58:48;63.07
2025-05-07 17:58:47;54.57
2025-05-07 17:58:46;46.07
2025-05-07 17:58:45;37.57
2025-05-07 17:58:44;29.07
2025-05-07 17:58:43;20.57
2025-05-07 17:58:42;12.07
2025-05-07 17:58:41;3.57
2025-05-07 17:58:40;4.93
2025-05-07 17:58:39;13.43
2025-05-07 17:58:38;21.93
2025-05-07 17:58:37;30.43
2025-05-07 17:58:36;38.93
2025-05-07 17:58:35;47.43
2025-05-07 17:58:34;55.93
2025-05-07 17:58:33;64.43
2025-05-07 17:58:32;72.93
2025-05-07 17:58:31;81.43
2025-05-07 17:58:30;89.93
2025-05-07 17:58:29;98.43
2025-05-07 17:58:28;93.05
2025-05-07 17:58:27;84.55
2025-05-07 17:58:26;76.05
2025-05-07 17:58:25;67.55
2025-05-07 17:58:24;59.05
2025-05-07 17:58:23;50.55
2025-05-07 17:58:22;42.05
2025-05-07 17:58:21;33.55
2025-05-07 17:58:20;25.05
2025-05-07 17:58:19;16.55
2025-05-07 17:58:18;8.05
2025-05-07 17:58:17;0.45
2025-05-07 17:58:16;8.95
2025-05-07 17:58:15;17.45
2025-05-07 17:58:14;25.95
2025-05-07 17:58:13;34.45
2025-05-07 17:58:12;42.95
2025-05-07 17:58:11;51.45
2025-05-07 17:58:10;59.95
2025-05-07 17:58:09;68.45
2025-05-07 17:58:08;76.95
2025-05-07 17:58:07;85.45
2025-05-07 17:58:06;93.95
2025-05-07 17:58:05;97.53
2025-05-07 17:58:04;89.03
2025-05-07 17:58:03;80.53
2025-05-07 17:58:02;72.03
2025-05-07 17:58:01;63.53
2025-05-07 17:58:00;55.03
2025-05-07 17:57:59;46.53
2025-05-07 17:57:58;38.03
2025-05-07 17:57:57;29.53
2025-05-07 17:57:56;21.03
